status,distance.value,duration.value,origin,origin_ine_code,dest_ine_code,destination
OK,23561,4570,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28006,"Alcobendas, Madrid, Spain"
OK,61061,12515,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28007,"Alcorcón, Madrid, Spain"
OK,11942,2411,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28009,"28110 Algete, Madrid, Spain"
OK,26613,6299,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28021,"28192 El Berrueco, Madrid, Spain"
OK,61414,12578,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28022,"Boadilla del Monte, Madrid, Spain"
OK,53282,11778,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28023,"28413 El Boalo, Madrid, Spain"
OK,26704,6011,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28029,"28721 Cabanillas de la Sierra, Madrid, Spain"
OK,22927,4973,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,73742,13704,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,15134,3134,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28041,"28863 Cobeña, Madrid, Spain"
OK,100296,20519,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28042,"28213 Colmenar del Arroyo, Madrid, Spain"
OK,35881,7829,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,37153,6702,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28049,"Coslada, Madrid, Spain"
OK,18905,3590,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,65012,13283,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28058,"Fuenlabrada, Madrid, Spain"
OK,6968,1238,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28059,"28140 Fuente el Saz de Jarama, Madrid, Spain"
OK,69459,14747,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28061,"Galapagar, Madrid, Spain"
OK,60127,11703,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28065,"Getafe, Madrid, Spain"
OK,68738,14081,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28073,"Humanes de Madrid, Madrid, Spain"
OK,58981,12062,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28074,"Leganés, Madrid, Spain"
OK,39494,8019,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079,"Madrid, Spain"
OK,40274,8171,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-01,"Centro, Madrid, Spain"
OK,49715,9797,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-02,"Arganzuela, Madrid, Spain"
OK,44253,8570,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-03,"Retiro, Madrid, Spain"
OK,37939,7736,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-04,"Salamanca, Madrid, Spain"
OK,150704,33710,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-05,"05141 Chamartín, Ávila, Spain"
OK,34796,7205,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-06,"Tetuán, Madrid, Spain"
OK,37918,7693,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-07,"Chamberí, Madrid, Spain"
OK,40184,7820,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,45365,9032,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,50413,10266,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-10,"Latina, Madrid, Spain"
OK,52595,10775,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-11,"Carabanchel, Madrid, Spain"
OK,51331,10330,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-12,"Usera, Madrid, Spain"
OK,47554,9097,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,42653,8089,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,38224,7412,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,34007,7039,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-16,"Hortaleza, Madrid, Spain"
OK,54424,10606,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-17,"Villaverde, Madrid, Spain"
OK,46952,8859,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,43325,7926,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-19,"Vicálvaro, Madrid, Spain"
OK,37393,7031,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-20,"San Blas, Madrid, Spain"
OK,31146,5625,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28079-21,"Barajas, 28042 Madrid, Spain"
OK,57579,11886,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28080,"Majadahonda, Madrid, Spain"
OK,26199,5714,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28083,"28880 Meco, Madrid, Spain"
OK,39728,9302,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28085,"28792 Miraflores de la Sierra, Madrid, Spain"
OK,20695,4599,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28086,"28710 El Molar, Madrid, Spain"
OK,56456,12173,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28090,"Moralzarzal, Madrid, Spain"
OK,65332,13170,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28092,"Móstoles, Madrid, Spain"
OK,24373,5072,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,21076,4238,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28107,"28189 Patones, Madrid, Spain"
OK,23083,5222,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28108,"28723 Pedrezuela, Madrid, Spain"
OK,64863,12008,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28113,"28320 Pinto, Madrid, Spain"
OK,51145,10375,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,48858,10421,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28116,"28813 Pozuelo del Rey, Madrid, Spain"
OK,45326,8436,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,54021,10984,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28127,"Las Rozas, Madrid, Spain"
OK,128151,26614,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28128,"28649 Rozas de Puerto Real, Madrid, Spain"
OK,22824,4415,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,38405,6778,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,18424,3221,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,46796,9881,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28144,"28791 Soto del Real, Madrid, Spain"
OK,6285,1116,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28145,"28160 Talamanca de Jarama, Madrid, Spain"
OK,32240,5913,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,77869,14427,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28149,"Torrejón de la Calzada, Madrid, Spain"
OK,16590,3253,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28151,"28180 Torrelaguna, Madrid, Spain"
OK,20709,3810,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28153,"28189 Torremocha de Jarama, Madrid, Spain"
OK,71370,13292,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28161,"Valdemoro, Madrid, Spain"
OK,8606,1870,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,0,0,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28164,"28150 Valdetorres de Jarama, Madrid, Spain"
OK,17066,4302,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28168,"28722 El Vellón, Madrid, Spain"
OK,24341,5415,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28169,"28729 Venturada, Madrid, Spain"
OK,42258,8485,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28172,"28810 Villalbilla, Madrid, Spain"
OK,66811,13306,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28181,"Villaviciosa de Odón, Madrid, Spain"
OK,33116,7766,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28901,"28752 Lozoyuela, Madrid, Spain"
OK,33168,6649,"28150 Valdetorres de Jarama, Madrid, Spain",28164,28903,"28760 Tres Cantos, Madrid, Spain"
OK,36732,7298,"28511 Valdilecha, Madrid, Spain",28165,28002,"28864 Ajalvir, Madrid, Spain"
OK,25951,5484,"28511 Valdilecha, Madrid, Spain",28165,28005,"Alcala de Henares, Madrid, Spain"
OK,56518,10863,"28511 Valdilecha, Madrid, Spain",28165,28006,"Alcobendas, Madrid, Spain"
OK,56725,11291,"28511 Valdilecha, Madrid, Spain",28165,28007,"Alcorcón, Madrid, Spain"
OK,16033,3736,"28511 Valdilecha, Madrid, Spain",28165,28011,"28580 Ambite, Madrid, Spain"
OK,14877,2847,"28511 Valdilecha, Madrid, Spain",28165,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,24149,5234,"28511 Valdilecha, Madrid, Spain",28165,28019,"28390 Belmonte de Tajo, Madrid, Spain"
OK,66891,13411,"28511 Valdilecha, Madrid, Spain",28165,28022,"Boadilla del Monte, Madrid, Spain"
OK,23298,5018,"28511 Valdilecha, Madrid, Spain",28165,28025,"28596 Brea de Tajo, Madrid, Spain"
OK,120073,24175,"28511 Valdilecha, Madrid, Spain",28165,28031,"28640 Cadalso de los Vidrios, Madrid, Spain"
OK,34429,7196,"28511 Valdilecha, Madrid, Spain",28165,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,9963,2208,"28511 Valdilecha, Madrid, Spain",28165,28033,"28510 Campo Real, Madrid, Spain"
OK,8494,2054,"28511 Valdilecha, Madrid, Spain",28165,28035,"28560 Carabaña, Madrid, Spain"
OK,40927,7637,"28511 Valdilecha, Madrid, Spain",28165,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,36015,7114,"28511 Valdilecha, Madrid, Spain",28165,28049,"Coslada, Madrid, Spain"
OK,24365,5310,"28511 Valdilecha, Madrid, Spain",28165,28052,"28370 Chinchón, Madrid, Spain"
OK,24921,5002,"28511 Valdilecha, Madrid, Spain",28165,28055,"28595 Estremera, Madrid, Spain"
OK,54297,10617,"28511 Valdilecha, Madrid, Spain",28165,28058,"Fuenlabrada, Madrid, Spain"
OK,45892,8807,"28511 Valdilecha, Madrid, Spain",28165,28065,"Getafe, Madrid, Spain"
OK,56414,11107,"28511 Valdilecha, Madrid, Spain",28165,28073,"Humanes de Madrid, Madrid, Spain"
OK,17343,3452,"28511 Valdilecha, Madrid, Spain",28165,28075,"28890 Loeches, Madrid, Spain"
OK,51008,9991,"28511 Valdilecha, Madrid, Spain",28165,28079,"Madrid, Spain"
OK,48600,9563,"28511 Valdilecha, Madrid, Spain",28165,28079-01,"Centro, Madrid, Spain"
OK,46694,8848,"28511 Valdilecha, Madrid, Spain",28165,28079-02,"Arganzuela, Madrid, Spain"
OK,45820,9356,"28511 Valdilecha, Madrid, Spain",28165,28079-03,"Retiro, Madrid, Spain"
OK,50632,9861,"28511 Valdilecha, Madrid, Spain",28165,28079-04,"Salamanca, Madrid, Spain"
OK,182792,39684,"28511 Valdilecha, Madrid, Spain",28165,28079-05,"05141 Chamartín, Ávila, Spain"
OK,54672,10682,"28511 Valdilecha, Madrid, Spain",28165,28079-06,"Tetuán, Madrid, Spain"
OK,53588,10659,"28511 Valdilecha, Madrid, Spain",28165,28079-07,"Chamberí, Madrid, Spain"
OK,65451,12425,"28511 Valdilecha, Madrid, Spain",28165,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,53941,10316,"28511 Valdilecha, Madrid, Spain",28165,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,51084,9962,"28511 Valdilecha, Madrid, Spain",28165,28079-10,"Latina, Madrid, Spain"
OK,50090,10105,"28511 Valdilecha, Madrid, Spain",28165,28079-11,"Carabanchel, Madrid, Spain"
OK,45981,8802,"28511 Valdilecha, Madrid, Spain",28165,28079-12,"Usera, Madrid, Spain"
OK,40530,7999,"28511 Valdilecha, Madrid, Spain",28165,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,43754,8794,"28511 Valdilecha, Madrid, Spain",28165,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,47423,9703,"28511 Valdilecha, Madrid, Spain",28165,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,46457,9625,"28511 Valdilecha, Madrid, Spain",28165,28079-16,"Hortaleza, Madrid, Spain"
OK,45043,8639,"28511 Valdilecha, Madrid, Spain",28165,28079-17,"Villaverde, Madrid, Spain"
OK,34007,6684,"28511 Valdilecha, Madrid, Spain",28165,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,37001,7473,"28511 Valdilecha, Madrid, Spain",28165,28079-19,"Vicálvaro, Madrid, Spain"
OK,44742,9021,"28511 Valdilecha, Madrid, Spain",28165,28079-20,"San Blas, Madrid, Spain"
OK,42285,8547,"28511 Valdilecha, Madrid, Spain",28165,28079-21,"Barajas, 28042 Madrid, Spain"
OK,66229,13179,"28511 Valdilecha, Madrid, Spain",28165,28080,"Majadahonda, Madrid, Spain"
OK,35648,7593,"28511 Valdilecha, Madrid, Spain",28165,28083,"28880 Meco, Madrid, Spain"
OK,24634,4963,"28511 Valdilecha, Madrid, Spain",28165,28084,"Mejorada del Campo, Madrid, Spain"
OK,19513,3640,"28511 Valdilecha, Madrid, Spain",28165,28091,"28530 Morata de Tajuña, Madrid, Spain"
OK,60726,11751,"28511 Valdilecha, Madrid, Spain",28165,28092,"Móstoles, Madrid, Spain"
OK,77254,15000,"28511 Valdilecha, Madrid, Spain",28165,28096,"Navalcarnero, 28600, Madrid, Spain"
OK,12214,2900,"28511 Valdilecha, Madrid, Spain",28165,28100,"28514 Nuevo Baztán, Madrid, Spain"
OK,15968,3998,"28511 Valdilecha, Madrid, Spain",28165,28101,"28515 Olmeda de las Fuentes, Madrid, Spain"
OK,9188,2179,"28511 Valdilecha, Madrid, Spain",28165,28102,"28570 Orusco de Tajuña, Madrid, Spain"
OK,38086,7636,"28511 Valdilecha, Madrid, Spain",28165,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,11470,2022,"28511 Valdilecha, Madrid, Spain",28165,28110,"28540 Perales de Tajuña, Madrid, Spain"
OK,23424,5088,"28511 Valdilecha, Madrid, Spain",28165,28111,"28812 Pezuela de las Torres, Madrid, Spain"
OK,59794,11668,"28511 Valdilecha, Madrid, Spain",28165,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,26353,5270,"28511 Valdilecha, Madrid, Spain",28165,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,68845,13670,"28511 Valdilecha, Madrid, Spain",28165,28127,"Las Rozas, Madrid, Spain"
OK,33249,6224,"28511 Valdilecha, Madrid, Spain",28165,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,54929,10306,"28511 Valdilecha, Madrid, Spain",28165,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,6607,1170,"28511 Valdilecha, Madrid, Spain",28165,28146,"28550 Tielmes, Madrid, Spain"
OK,26582,5110,"28511 Valdilecha, Madrid, Spain",28165,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,14938,3244,"28511 Valdilecha, Madrid, Spain",28165,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,41478,8216,"28511 Valdilecha, Madrid, Spain",28165,28161,"Valdemoro, Madrid, Spain"
OK,0,0,"28511 Valdilecha, Madrid, Spain",28165,28165,"28511 Valdilecha, Madrid, Spain"
OK,23707,4508,"28511 Valdilecha, Madrid, Spain",28165,28167,"Velilla de San Antonio, Madrid, Spain"
OK,18744,4532,"28511 Valdilecha, Madrid, Spain",28165,28172,"28810 Villalbilla, Madrid, Spain"
OK,9217,2613,"28511 Valdilecha, Madrid, Spain",28165,28179,"28512 Villar del Olmo, Madrid, Spain"
OK,17558,4068,"28511 Valdilecha, Madrid, Spain",28165,28180,"28590 Villarejo de Salvanés, Madrid, Spain"
OK,29605,5665,"28812 Valverde de Alcalá, Madrid, Spain",28166,28002,"28864 Ajalvir, Madrid, Spain"
OK,11796,2683,"28812 Valverde de Alcalá, Madrid, Spain",28166,28005,"Alcala de Henares, Madrid, Spain"
OK,49316,9183,"28812 Valverde de Alcalá, Madrid, Spain",28166,28006,"Alcobendas, Madrid, Spain"
OK,8875,2574,"28812 Valverde de Alcalá, Madrid, Spain",28166,28012,"28818 Anchuelo, Madrid, Spain"
OK,20274,4395,"28812 Valverde de Alcalá, Madrid, Spain",28166,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,29319,5511,"28812 Valverde de Alcalá, Madrid, Spain",28166,28049,"Coslada, Madrid, Spain"
OK,25394,5441,"28812 Valverde de Alcalá, Madrid, Spain",28166,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,58333,11184,"28812 Valverde de Alcalá, Madrid, Spain",28166,28058,"Fuenlabrada, Madrid, Spain"
OK,12852,2424,"28812 Valverde de Alcalá, Madrid, Spain",28166,28075,"28890 Loeches, Madrid, Spain"
OK,41851,8733,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079,"Madrid, Spain"
OK,40963,8512,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-01,"Centro, Madrid, Spain"
OK,44870,9123,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-02,"Arganzuela, Madrid, Spain"
OK,37283,7784,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-03,"Retiro, Madrid, Spain"
OK,40073,8299,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-04,"Salamanca, Madrid, Spain"
OK,185590,40956,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-05,"05141 Chamartín, Ávila, Spain"
OK,45670,9362,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-06,"Tetuán, Madrid, Spain"
OK,43049,9016,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-07,"Chamberí, Madrid, Spain"
OK,58288,11906,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,52117,10590,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,44157,9077,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-12,"Usera, Madrid, Spain"
OK,38759,7889,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,35216,7221,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,37752,7908,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,39761,8022,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-16,"Hortaleza, Madrid, Spain"
OK,31626,6334,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,29447,5969,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-19,"Vicálvaro, Madrid, Spain"
OK,35479,6998,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-20,"San Blas, Madrid, Spain"
OK,35469,6821,"28812 Valverde de Alcalá, Madrid, Spain",28166,28079-21,"Barajas, 28042 Madrid, Spain"
OK,64762,12318,"28812 Valverde de Alcalá, Madrid, Spain",28166,28092,"Móstoles, Madrid, Spain"
OK,8091,2072,"28812 Valverde de Alcalá, Madrid, Spain",28166,28100,"28514 Nuevo Baztán, Madrid, Spain"
OK,30959,6003,"28812 Valverde de Alcalá, Madrid, Spain",28166,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,23649,4594,"28812 Valverde de Alcalá, Madrid, Spain",28166,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,19153,3389,"28812 Valverde de Alcalá, Madrid, Spain",28166,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,6115,1103,"28812 Valverde de Alcalá, Madrid, Spain",28166,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,87277,18837,"28812 Valverde de Alcalá, Madrid, Spain",28166,28160,"28210 Valdemorillo, Madrid, Spain"
OK,0,0,"28812 Valverde de Alcalá, Madrid, Spain",28166,28166,"28812 Valverde de Alcalá, Madrid, Spain"
OK,2957,1079,"28812 Valverde de Alcalá, Madrid, Spain",28166,28172,"28810 Villalbilla, Madrid, Spain"
OK,62041,12857,"28812 Valverde de Alcalá, Madrid, Spain",28166,28903,"28760 Tres Cantos, Madrid, Spain"
OK,24091,4762,"Velilla de San Antonio, Madrid, Spain",28167,28002,"28864 Ajalvir, Madrid, Spain"
OK,22885,4559,"Velilla de San Antonio, Madrid, Spain",28167,28005,"Alcala de Henares, Madrid, Spain"
OK,33297,6460,"Velilla de San Antonio, Madrid, Spain",28167,28006,"Alcobendas, Madrid, Spain"
OK,43018,9663,"Velilla de San Antonio, Madrid, Spain",28167,28007,"Alcorcón, Madrid, Spain"
OK,32854,6822,"Velilla de San Antonio, Madrid, Spain",28167,28009,"28110 Algete, Madrid, Spain"
OK,47282,8640,"Velilla de San Antonio, Madrid, Spain",28167,28013,"28300 Aranjuez, Madrid, Spain"
OK,8703,1755,"Velilla de San Antonio, Madrid, Spain",28167,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,59308,12525,"Velilla de San Antonio, Madrid, Spain",28167,28015,"28939 Arroyomolinos, Madrid, Spain"
OK,50039,10890,"Velilla de San Antonio, Madrid, Spain",28167,28022,"Boadilla del Monte, Madrid, Spain"
OK,108323,22814,"Velilla de San Antonio, Madrid, Spain",28167,28031,"28640 Cadalso de los Vidrios, Madrid, Spain"
OK,14393,3501,"Velilla de San Antonio, Madrid, Spain",28167,28033,"28510 Campo Real, Madrid, Spain"
OK,32179,6179,"Velilla de San Antonio, Madrid, Spain",28167,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,28886,5814,"Velilla de San Antonio, Madrid, Spain",28167,28041,"28863 Cobeña, Madrid, Spain"
OK,43778,9571,"Velilla de San Antonio, Madrid, Spain",28167,28043,"28380 Colmenar de Oreja, Madrid, Spain"
OK,55395,12516,"Velilla de San Antonio, Madrid, Spain",28167,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,80856,17671,"Velilla de San Antonio, Madrid, Spain",28167,28047,"28400 Collado Villalba, Madrid, Spain"
OK,12794,2711,"Velilla de San Antonio, Madrid, Spain",28167,28049,"Coslada, Madrid, Spain"
OK,27439,5328,"Velilla de San Antonio, Madrid, Spain",28167,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,40677,8318,"Velilla de San Antonio, Madrid, Spain",28167,28058,"Fuenlabrada, Madrid, Spain"
OK,37763,7116,"Velilla de San Antonio, Madrid, Spain",28167,28059,"28140 Fuente el Saz de Jarama, Madrid, Spain"
OK,47805,10316,"Velilla de San Antonio, Madrid, Spain",28167,28060,"28597 Fuentidueña de Tajo, Madrid, Spain"
OK,67947,15207,"Velilla de San Antonio, Madrid, Spain",28167,28061,"Galapagar, Madrid, Spain"
OK,94346,20420,"Velilla de San Antonio, Madrid, Spain",28167,28063,"Calle Carretas, 34, 28739 Gargantilla del Lozoya, Madrid, Spain"
OK,32272,6508,"Velilla de San Antonio, Madrid, Spain",28167,28065,"Getafe, Madrid, Spain"
OK,52172,10210,"Velilla de San Antonio, Madrid, Spain",28167,28066,"28971 Griñón, Madrid, Spain"
OK,74364,16084,"Velilla de San Antonio, Madrid, Spain",28167,28067,"28794 Guadalix de la Sierra, Madrid, Spain"
OK,85561,18914,"Velilla de San Antonio, Madrid, Spain",28167,28068,"Guadarrama, 28440, Madrid, Spain"
OK,42794,8808,"Velilla de San Antonio, Madrid, Spain",28167,28073,"Humanes de Madrid, Madrid, Spain"
OK,37023,8143,"Velilla de San Antonio, Madrid, Spain",28167,28074,"Leganés, Madrid, Spain"
OK,7835,1740,"Velilla de San Antonio, Madrid, Spain",28167,28075,"28890 Loeches, Madrid, Spain"
OK,26824,5937,"Velilla de San Antonio, Madrid, Spain",28167,28079,"Madrid, Spain"
OK,25936,5716,"Velilla de San Antonio, Madrid, Spain",28167,28079-01,"Centro, Madrid, Spain"
OK,29843,6327,"Velilla de San Antonio, Madrid, Spain",28167,28079-02,"Arganzuela, Madrid, Spain"
OK,22256,4988,"Velilla de San Antonio, Madrid, Spain",28167,28079-03,"Retiro, Madrid, Spain"
OK,25047,5503,"Velilla de San Antonio, Madrid, Spain",28167,28079-04,"Salamanca, Madrid, Spain"
OK,169065,38156,"Velilla de San Antonio, Madrid, Spain",28167,28079-05,"05141 Chamartín, Ávila, Spain"
OK,28804,6385,"Velilla de San Antonio, Madrid, Spain",28167,28079-06,"Tetuán, Madrid, Spain"
OK,28023,6220,"Velilla de San Antonio, Madrid, Spain",28167,28079-07,"Chamberí, Madrid, Spain"
OK,41763,9106,"Velilla de San Antonio, Madrid, Spain",28167,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,37090,7794,"Velilla de San Antonio, Madrid, Spain",28167,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,34233,7441,"Velilla de San Antonio, Madrid, Spain",28167,28079-10,"Latina, Madrid, Spain"
OK,33239,7584,"Velilla de San Antonio, Madrid, Spain",28167,28079-11,"Carabanchel, Madrid, Spain"
OK,29130,6281,"Velilla de San Antonio, Madrid, Spain",28167,28079-12,"Usera, Madrid, Spain"
OK,23732,5093,"Velilla de San Antonio, Madrid, Spain",28167,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,20190,4425,"Velilla de San Antonio, Madrid, Spain",28167,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,22725,5112,"Velilla de San Antonio, Madrid, Spain",28167,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,23236,5222,"Velilla de San Antonio, Madrid, Spain",28167,28079-16,"Hortaleza, Madrid, Spain"
OK,30602,6603,"Velilla de San Antonio, Madrid, Spain",28167,28079-17,"Villaverde, Madrid, Spain"
OK,16599,3538,"Velilla de San Antonio, Madrid, Spain",28167,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,14420,3173,"Velilla de San Antonio, Madrid, Spain",28167,28079-19,"Vicálvaro, Madrid, Spain"
OK,20044,4430,"Velilla de San Antonio, Madrid, Spain",28167,28079-20,"San Blas, Madrid, Spain"
OK,19064,4144,"Velilla de San Antonio, Madrid, Spain",28167,28079-21,"Barajas, 28042 Madrid, Spain"
OK,49377,10658,"Velilla de San Antonio, Madrid, Spain",28167,28080,"Majadahonda, Madrid, Spain"
OK,31399,6449,"Velilla de San Antonio, Madrid, Spain",28167,28083,"28880 Meco, Madrid, Spain"
OK,3881,839,"Velilla de San Antonio, Madrid, Spain",28167,28084,"Mejorada del Campo, Madrid, Spain"
OK,51794,10384,"Velilla de San Antonio, Madrid, Spain",28167,28086,"28710 El Molar, Madrid, Spain"
