status,origin,origin_code,destination,destination_code,mode,traffic,distance,duration,duration_in_traffic,departure_time
OK,Azuqueca de Henares,19046,Chamberí,28079-07,driving,pessimistic,45685,2498,3793,1530000000
OK,Azuqueca de Henares,19046,Fuencarral-El Pardo,28079-08,driving,pessimistic,59833,2830,3456,1530000000
OK,Azuqueca de Henares,19046,Moncloa-Aravaca,28079-09,driving,pessimistic,60679,2525,2994,1530000000
OK,Azuqueca de Henares,19046,Latina,28079-10,driving,pessimistic,54357,2826,3514,1530000000
OK,Azuqueca de Henares,19046,Carabanchel,28079-11,driving,pessimistic,54992,2650,3409,1530000000
OK,Azuqueca de Henares,19046,Usera,28079-12,driving,pessimistic,52902,2541,3089,1530000000
OK,Azuqueca de Henares,19046,Puente de Vallecas,28079-13,driving,pessimistic,48151,2318,2826,1530000000
OK,Azuqueca de Henares,19046,Moratalaz,28079-14,driving,pessimistic,44692,2075,2522,1530000000
OK,Azuqueca de Henares,19046,Ciudad Lineal,28079-15,driving,pessimistic,40212,1887,2372,1530000000
OK,Azuqueca de Henares,19046,Hortaleza,28079-16,driving,pessimistic,40136,1914,2452,1530000000
OK,Azuqueca de Henares,19046,Villaverde,28079-17,driving,pessimistic,53644,2540,3048,1530000000
OK,Azuqueca de Henares,19046,Villa de Vallecas,28079-18,driving,pessimistic,45081,1763,2147,1530000000
OK,Azuqueca de Henares,19046,Vicálvaro,28079-19,driving,pessimistic,44407,2185,2550,1530000000
OK,Azuqueca de Henares,19046,San Blas - Canillejas,28079-20,driving,pessimistic,39390,1978,2528,1530000000
OK,Azuqueca de Henares,19046,Barajas,28079-21,driving,pessimistic,37706,1854,2219,1530000000
OK,Azuqueca de Henares,19046,Majadahonda,28080,driving,pessimistic,66715,2850,3411,1530000000
OK,Azuqueca de Henares,19046,Meco,28083,driving,pessimistic,5750,435,461,1530000000
OK,Azuqueca de Henares,19046,Mejorada del Campo,28084,driving,pessimistic,30665,1616,1929,1530000000
OK,Azuqueca de Henares,19046,Moraleja de Enmedio,28089,driving,pessimistic,76753,3066,3742,1530000000
OK,Azuqueca de Henares,19046,Moralzarzal,28090,driving,pessimistic,86397,3732,4398,1530000000
OK,Azuqueca de Henares,19046,Móstoles,28092,driving,pessimistic,68947,3124,3809,1530000000
OK,Azuqueca de Henares,19046,Navalagamella,28095,driving,pessimistic,96123,4121,4854,1530000000
OK,Azuqueca de Henares,19046,Navalcarnero,28096,driving,pessimistic,80476,3345,3944,1530000000
OK,Azuqueca de Henares,19046,Nuevo Baztán,28100,driving,pessimistic,42199,2183,2582,1530000000
OK,Azuqueca de Henares,19046,Paracuellos de Jarama,28104,driving,pessimistic,38220,1738,2091,1530000000
OK,Azuqueca de Henares,19046,Parla,28106,driving,pessimistic,68754,2858,3485,1530000000
OK,Azuqueca de Henares,19046,Pinto,28113,driving,pessimistic,63581,2523,3055,1530000000
OK,Azuqueca de Henares,19046,Pozuelo de Alarcón,28115,driving,pessimistic,61328,2616,3122,1530000000
OK,Azuqueca de Henares,19046,Rivas-Vaciamadrid,28123,driving,pessimistic,47341,2160,2624,1530000000
OK,Azuqueca de Henares,19046,Las Rozas de Madrid,28127,driving,pessimistic,66036,2769,3258,1530000000
OK,Azuqueca de Henares,19046,San Agustín del Guadalix,28129,driving,pessimistic,49455,2181,2493,1530000000
OK,Azuqueca de Henares,19046,San Fernando de Henares,28130,driving,pessimistic,34383,1523,1865,1530000000
OK,Azuqueca de Henares,19046,San Martín de la Vega,28132,driving,pessimistic,64870,2919,3541,1530000000
OK,Azuqueca de Henares,19046,San Sebastián de los Reyes,28134,driving,pessimistic,39688,1941,2191,1530000000
OK,Azuqueca de Henares,19046,Los Santos de la Humosa,28137,driving,pessimistic,11466,766,920,1530000000
OK,Azuqueca de Henares,19046,La Serna del Monte,28138,driving,pessimistic,93792,3507,4116,1530000000
OK,Azuqueca de Henares,19046,Talamanca de Jarama,28145,driving,pessimistic,35766,2302,2470,1530000000
OK,Azuqueca de Henares,19046,Tielmes,28146,driving,pessimistic,50067,2688,3108,1530000000
OK,Azuqueca de Henares,19046,Torrejón de Ardoz,28148,driving,pessimistic,24884,1485,1857,1530000000
OK,Azuqueca de Henares,19046,Torres de la Alameda,28154,driving,pessimistic,29232,1505,1836,1530000000
OK,Azuqueca de Henares,19046,Valdeavero,28156,driving,pessimistic,16716,1494,1640,1530000000
OK,Azuqueca de Henares,19046,Valdemoro,28161,driving,pessimistic,66704,2613,3170,1530000000
OK,Azuqueca de Henares,19046,Valdeolmos-Alalpardo,28162,driving,pessimistic,32170,2036,2170,1530000000
OK,Azuqueca de Henares,19046,Valdilecha,28165,driving,pessimistic,43965,2354,2765,1530000000
OK,Azuqueca de Henares,19046,Velilla de San Antonio,28167,driving,pessimistic,34336,1828,2197,1530000000
OK,Azuqueca de Henares,19046,Venturada,28169,driving,pessimistic,65855,2630,3070,1530000000
OK,Azuqueca de Henares,19046,Villalbilla,28172,driving,pessimistic,28726,1659,2028,1530000000
OK,Azuqueca de Henares,19046,Villanueva del Pardillo,28177,driving,pessimistic,78973,3616,4216,1530000000
OK,Azuqueca de Henares,19046,Villaviciosa de Odón,28181,driving,pessimistic,73704,3125,3691,1530000000
OK,Azuqueca de Henares,19046,Tres Cantos,28903,driving,pessimistic,56070,2434,2900,1530000000
OK,Cabanillas del Campo,19058,Ajalvir,28002,driving,pessimistic,33536,1618,1830,1530000000
OK,Cabanillas del Campo,19058,El Alamo,28004,driving,pessimistic,96513,3920,4499,1530000000
OK,Cabanillas del Campo,19058,Alcalá de Henares,28005,driving,pessimistic,26026,1684,2122,1530000000
OK,Cabanillas del Campo,19058,Alcobendas,28006,driving,pessimistic,46542,2091,2479,1530000000
OK,Cabanillas del Campo,19058,Alcorcón,28007,driving,pessimistic,72574,3148,3593,1530000000
OK,Cabanillas del Campo,19058,Algete,28009,driving,pessimistic,41728,1846,2082,1530000000
OK,Cabanillas del Campo,19058,Anchuelo,28012,driving,pessimistic,30123,1731,1940,1530000000
OK,Cabanillas del Campo,19058,Aranjuez,28013,driving,pessimistic,97605,3997,4732,1530000000
OK,Cabanillas del Campo,19058,Arganda del Rey,28014,driving,pessimistic,52882,2458,2905,1530000000
OK,Cabanillas del Campo,19058,Arroyomolinos,28015,driving,pessimistic,87792,3631,4133,1530000000
OK,Cabanillas del Campo,19058,Boadilla del Monte,28022,driving,pessimistic,92328,3380,3966,1530000000
OK,Cabanillas del Campo,19058,Brea de Tajo,28025,driving,pessimistic,76469,3779,4200,1530000000
OK,Cabanillas del Campo,19058,Camarma de Esteruelas,28032,driving,pessimistic,21012,1439,1557,1530000000
OK,Cabanillas del Campo,19058,Campo Real,28033,driving,pessimistic,52141,2586,3038,1530000000
OK,Cabanillas del Campo,19058,Cercedilla,28038,driving,pessimistic,102203,4401,5198,1530000000
OK,Cabanillas del Campo,19058,Cobeña,28041,driving,pessimistic,36958,1742,1933,1530000000
OK,Cabanillas del Campo,19058,Colmenar Viejo,28045,driving,pessimistic,74857,3230,3833,1530000000
OK,Cabanillas del Campo,19058,Corpa,28048,driving,pessimistic,45028,2457,2914,1530000000
OK,Cabanillas del Campo,19058,Coslada,28049,driving,pessimistic,45993,2059,2329,1530000000
OK,Cabanillas del Campo,19058,Daganzo de Arriba,28053,driving,pessimistic,31125,1527,1714,1530000000
OK,Cabanillas del Campo,19058,Fuenlabrada,28058,driving,pessimistic,79215,3165,3801,1530000000
OK,Cabanillas del Campo,19058,Fuente el Saz de Jarama,28059,driving,pessimistic,34971,2114,2306,1530000000
OK,Cabanillas del Campo,19058,Galapagar,28061,driving,pessimistic,89341,3968,4646,1530000000
OK,Cabanillas del Campo,19058,Getafe,28065,driving,pessimistic,69163,3031,3604,1530000000
OK,Cabanillas del Campo,19058,Griñón,28066,driving,pessimistic,87937,3577,4170,1530000000
OK,Cabanillas del Campo,19058,Guadalix de la Sierra,28067,driving,pessimistic,57942,3111,3414,1530000000
OK,Cabanillas del Campo,19058,Leganés,28074,driving,pessimistic,74578,3076,3568,1530000000
OK,Cabanillas del Campo,19058,Madrid,28079,driving,pessimistic,59867,3091,4143,1530000000
OK,Cabanillas del Campo,19058,Centro,28079-01,driving,pessimistic,59902,3109,4144,1530000000
OK,Cabanillas del Campo,19058,Arganzuela,28079-02,driving,pessimistic,62784,2746,3364,1530000000
OK,Cabanillas del Campo,19058,Retiro,28079-03,driving,pessimistic,57797,2609,3129,1530000000
OK,Cabanillas del Campo,19058,Salamanca,28079-04,driving,pessimistic,55809,2748,3964,1530000000
