status,distance,duration,origin,destination,mode,traffic,departure_time,origin_ine_code,dest_ine_code,duration_in_traffic
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Vicálvaro, Madrid, Spain",transit,NA,1530000000,45088,28079-19,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","San Blas, Madrid, Spain",transit,NA,1530000000,45088,28079-20,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Barajas, 28042 Madrid, Spain",transit,NA,1530000000,45088,28079-21,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Majadahonda, Madrid, Spain",transit,NA,1530000000,45088,28080,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","28880 Meco, Madrid, Spain",transit,NA,1530000000,45088,28083,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Navalcarnero, 28600, Madrid, Spain",transit,NA,1530000000,45088,28096,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Parla, Madrid, Spain",transit,NA,1530000000,45088,28106,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","28320 Pinto, Madrid, Spain",transit,NA,1530000000,45088,28113,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Pozuelo de Alarcón, Madrid, Spain",transit,NA,1530000000,45088,28115,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Rivas-Vaciamadrid, Madrid, Spain",transit,NA,1530000000,45088,28123,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Las Rozas, Madrid, Spain",transit,NA,1530000000,45088,28127,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","28330 San Martín de la Vega, Madrid, Spain",transit,NA,1530000000,45088,28132,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","San Sebastián de los Reyes, Madrid, Spain",transit,NA,1530000000,45088,28134,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Torrejón de Ardoz, Madrid, Spain",transit,NA,1530000000,45088,28148,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Torrejón de la Calzada, Madrid, Spain",transit,NA,1530000000,45088,28149,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Valdemoro, Madrid, Spain",transit,NA,1530000000,45088,28161,NA
ZERO_RESULTS,NA,NA,"45590 Magán, Toledo, Spain","Velilla de San Antonio, Madrid, Spain",transit,NA,1530000000,45088,28167,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","28607 El Álamo, Madrid, Spain",transit,NA,1530000000,45099,28004,NA
OK,106108,10515,"45930 Méntrida, Toledo, Spain","Alcala de Henares, Madrid, Spain",transit,NA,1530000000,45099,28005,NA
OK,86800,9195,"45930 Méntrida, Toledo, Spain","Alcobendas, Madrid, Spain",transit,NA,1530000000,45099,28006,NA
OK,58688,5501,"45930 Méntrida, Toledo, Spain","Alcorcón, Madrid, Spain",transit,NA,1530000000,45099,28007,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","28620 Aldea del Fresno, Madrid, Spain",transit,NA,1530000000,45099,28008,NA
OK,111899,12915,"45930 Méntrida, Toledo, Spain","28110 Algete, Madrid, Spain",transit,NA,1530000000,45099,28009,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","28300 Aranjuez, Madrid, Spain",transit,NA,1530000000,45099,28013,NA
OK,108457,11596,"45930 Méntrida, Toledo, Spain","Arganda del Rey, 28500, Madrid, Spain",transit,NA,1530000000,45099,28014,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","28939 Arroyomolinos, Madrid, Spain",transit,NA,1530000000,45099,28015,NA
OK,132644,14449,"45930 Méntrida, Toledo, Spain","28192 El Berrueco, Madrid, Spain",transit,NA,1530000000,45099,28021,NA
OK,91596,11174,"45930 Méntrida, Toledo, Spain","Boadilla del Monte, Madrid, Spain",transit,NA,1530000000,45099,28022,NA
OK,98188,10147,"45930 Méntrida, Toledo, Spain","28690 Brunete, Madrid, Spain",transit,NA,1530000000,45099,28026,NA
OK,146847,15615,"45930 Méntrida, Toledo, Spain","28730 Buitrago del Lozoya, Madrid, Spain",transit,NA,1530000000,45099,28027,NA
OK,141817,14175,"45930 Méntrida, Toledo, Spain","Cercedilla, Madrid, Spain",transit,NA,1530000000,45099,28038,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","28400 Collado Villalba, Madrid, Spain",transit,NA,1530000000,45099,28047,NA
OK,90724,9878,"45930 Méntrida, Toledo, Spain","Coslada, Madrid, Spain",transit,NA,1530000000,45099,28049,NA
OK,115571,10695,"45930 Méntrida, Toledo, Spain","28694 Chapinería, Madrid, Spain",transit,NA,1530000000,45099,28051,NA
OK,65801,6378,"45930 Méntrida, Toledo, Spain","Fuenlabrada, Madrid, Spain",transit,NA,1530000000,45099,28058,NA
OK,102633,9726,"45930 Méntrida, Toledo, Spain","Galapagar, Madrid, Spain",transit,NA,1530000000,45099,28061,NA
OK,72309,6696,"45930 Méntrida, Toledo, Spain","Getafe, Madrid, Spain",transit,NA,1530000000,45099,28065,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","28971 Griñón, Madrid, Spain",transit,NA,1530000000,45099,28066,NA
OK,97710,8235,"45930 Méntrida, Toledo, Spain","Humanes de Madrid, Madrid, Spain",transit,NA,1530000000,45099,28073,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","Leganés, Madrid, Spain",transit,NA,1530000000,45099,28074,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","28890 Loeches, Madrid, Spain",transit,NA,1530000000,45099,28075,NA
OK,65693,5835,"45930 Méntrida, Toledo, Spain","Madrid, Spain",transit,NA,1530000000,45099,28079,NA
OK,72608,7324,"45930 Méntrida, Toledo, Spain","Centro, Madrid, Spain",transit,NA,1530000000,45099,28079-01,NA
OK,73778,7411,"45930 Méntrida, Toledo, Spain","Arganzuela, Madrid, Spain",transit,NA,1530000000,45099,28079-02,NA
OK,82346,8703,"45930 Méntrida, Toledo, Spain","Retiro, Madrid, Spain",transit,NA,1530000000,45099,28079-03,NA
OK,80800,8415,"45930 Méntrida, Toledo, Spain","Salamanca, Madrid, Spain",transit,NA,1530000000,45099,28079-04,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","05141 Chamartín, Ávila, Spain",transit,NA,1530000000,45099,28079-05,NA
OK,77342,7900,"45930 Méntrida, Toledo, Spain","Tetuán, Madrid, Spain",transit,NA,1530000000,45099,28079-06,NA
OK,72804,7272,"45930 Méntrida, Toledo, Spain","Chamberí, Madrid, Spain",transit,NA,1530000000,45099,28079-07,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",transit,NA,1530000000,45099,28079-08,NA
OK,77376,10001,"45930 Méntrida, Toledo, Spain","Moncloa - Aravaca, Madrid, Spain",transit,NA,1530000000,45099,28079-09,NA
OK,68673,6358,"45930 Méntrida, Toledo, Spain","Latina, Madrid, Spain",transit,NA,1530000000,45099,28079-10,NA
OK,67580,7334,"45930 Méntrida, Toledo, Spain","Carabanchel, Madrid, Spain",transit,NA,1530000000,45099,28079-11,NA
OK,78928,7884,"45930 Méntrida, Toledo, Spain","Usera, Madrid, Spain",transit,NA,1530000000,45099,28079-12,NA
OK,76263,7667,"45930 Méntrida, Toledo, Spain","Puente de Vallecas, Madrid, Spain",transit,NA,1530000000,45099,28079-13,NA
OK,83657,9093,"45930 Méntrida, Toledo, Spain","Moratalaz, 28030 Madrid, Spain",transit,NA,1530000000,45099,28079-14,NA
OK,81752,9342,"45930 Méntrida, Toledo, Spain","Ciudad Lineal, Madrid, Spain",transit,NA,1530000000,45099,28079-15,NA
OK,85321,9155,"45930 Méntrida, Toledo, Spain","Hortaleza, Madrid, Spain",transit,NA,1530000000,45099,28079-16,NA
OK,81465,7602,"45930 Méntrida, Toledo, Spain","Villaverde, Madrid, Spain",transit,NA,1530000000,45099,28079-17,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","Villa de Vallecas, Madrid, Spain",transit,NA,1530000000,45099,28079-18,NA
OK,90491,10684,"45930 Méntrida, Toledo, Spain","Vicálvaro, Madrid, Spain",transit,NA,1530000000,45099,28079-19,NA
OK,84035,9095,"45930 Méntrida, Toledo, Spain","San Blas, Madrid, Spain",transit,NA,1530000000,45099,28079-20,NA
OK,90256,10146,"45930 Méntrida, Toledo, Spain","Barajas, 28042 Madrid, Spain",transit,NA,1530000000,45099,28079-21,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","Majadahonda, Madrid, Spain",transit,NA,1530000000,45099,28080,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","28950 Moraleja de Enmedio, Madrid, Spain",transit,NA,1530000000,45099,28089,NA
OK,54577,5225,"45930 Méntrida, Toledo, Spain","Móstoles, Madrid, Spain",transit,NA,1530000000,45099,28092,NA
OK,40585,3602,"45930 Méntrida, Toledo, Spain","Navalcarnero, 28600, Madrid, Spain",transit,NA,1530000000,45099,28096,NA
OK,104379,10437,"45930 Méntrida, Toledo, Spain","Parla, Madrid, Spain",transit,NA,1530000000,45099,28106,NA
OK,139312,18081,"45930 Méntrida, Toledo, Spain","28189 Patones, Madrid, Spain",transit,NA,1530000000,45099,28107,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","28320 Pinto, Madrid, Spain",transit,NA,1530000000,45099,28113,NA
OK,78711,7035,"45930 Méntrida, Toledo, Spain","Pozuelo de Alarcón, Madrid, Spain",transit,NA,1530000000,45099,28115,NA
OK,99740,10678,"45930 Méntrida, Toledo, Spain","Rivas-Vaciamadrid, Madrid, Spain",transit,NA,1530000000,45099,28123,NA
OK,87500,8175,"45930 Méntrida, Toledo, Spain","Las Rozas, Madrid, Spain",transit,NA,1530000000,45099,28127,NA
OK,95845,11415,"45930 Méntrida, Toledo, Spain","San Fernando de Henares, 28830, Madrid, Spain",transit,NA,1530000000,45099,28130,NA
OK,133519,13275,"45930 Méntrida, Toledo, Spain","28680 San Martín de Valdeiglesias, Madrid, Spain",transit,NA,1530000000,45099,28133,NA
OK,94352,10923,"45930 Méntrida, Toledo, Spain","San Sebastián de los Reyes, Madrid, Spain",transit,NA,1530000000,45099,28134,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","28609 Sevilla la Nueva, Madrid, Spain",transit,NA,1530000000,45099,28141,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","Valdemoro, Madrid, Spain",transit,NA,1530000000,45099,28161,NA
OK,209728,18597,"45930 Méntrida, Toledo, Spain","28810 Villalbilla, Madrid, Spain",transit,NA,1530000000,45099,28172,NA
ZERO_RESULTS,NA,NA,"45930 Méntrida, Toledo, Spain","28610 Villamanta, Madrid, Spain",transit,NA,1530000000,45099,28174,NA
OK,89389,8992,"45930 Méntrida, Toledo, Spain","Villaviciosa de Odón, Madrid, Spain",transit,NA,1530000000,45099,28181,NA
OK,163712,26235,"45930 Méntrida, Toledo, Spain","28760 Tres Cantos, Madrid, Spain",transit,NA,1530000000,45099,28903,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28864 Ajalvir, Madrid, Spain",transit,NA,1530000000,45102,28002,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Alcala de Henares, Madrid, Spain",transit,NA,1530000000,45102,28005,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Alcobendas, Madrid, Spain",transit,NA,1530000000,45102,28006,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Alcorcón, Madrid, Spain",transit,NA,1530000000,45102,28007,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28300 Aranjuez, Madrid, Spain",transit,NA,1530000000,45102,28013,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Arganda del Rey, 28500, Madrid, Spain",transit,NA,1530000000,45102,28014,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28939 Arroyomolinos, Madrid, Spain",transit,NA,1530000000,45102,28015,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Boadilla del Monte, Madrid, Spain",transit,NA,1530000000,45102,28022,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28690 Brunete, Madrid, Spain",transit,NA,1530000000,45102,28026,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Casarrubuelos, 28977, Madrid, Spain",transit,NA,1530000000,45102,28036,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Colmenarejo, Madrid, Spain",transit,NA,1530000000,45102,28044,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28770 Colmenar Viejo, Madrid, Spain",transit,NA,1530000000,45102,28045,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28400 Collado Villalba, Madrid, Spain",transit,NA,1530000000,45102,28047,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Fuenlabrada, Madrid, Spain",transit,NA,1530000000,45102,28058,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Getafe, Madrid, Spain",transit,NA,1530000000,45102,28065,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28971 Griñón, Madrid, Spain",transit,NA,1530000000,45102,28066,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Leganés, Madrid, Spain",transit,NA,1530000000,45102,28074,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Madrid, Spain",transit,NA,1530000000,45102,28079,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Centro, Madrid, Spain",transit,NA,1530000000,45102,28079-01,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Arganzuela, Madrid, Spain",transit,NA,1530000000,45102,28079-02,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Retiro, Madrid, Spain",transit,NA,1530000000,45102,28079-03,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Salamanca, Madrid, Spain",transit,NA,1530000000,45102,28079-04,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","05141 Chamartín, Ávila, Spain",transit,NA,1530000000,45102,28079-05,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Tetuán, Madrid, Spain",transit,NA,1530000000,45102,28079-06,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Chamberí, Madrid, Spain",transit,NA,1530000000,45102,28079-07,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",transit,NA,1530000000,45102,28079-08,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Moncloa - Aravaca, Madrid, Spain",transit,NA,1530000000,45102,28079-09,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Latina, Madrid, Spain",transit,NA,1530000000,45102,28079-10,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Carabanchel, Madrid, Spain",transit,NA,1530000000,45102,28079-11,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Puente de Vallecas, Madrid, Spain",transit,NA,1530000000,45102,28079-13,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Moratalaz, 28030 Madrid, Spain",transit,NA,1530000000,45102,28079-14,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Ciudad Lineal, Madrid, Spain",transit,NA,1530000000,45102,28079-15,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Hortaleza, Madrid, Spain",transit,NA,1530000000,45102,28079-16,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Villaverde, Madrid, Spain",transit,NA,1530000000,45102,28079-17,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Villa de Vallecas, Madrid, Spain",transit,NA,1530000000,45102,28079-18,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","San Blas, Madrid, Spain",transit,NA,1530000000,45102,28079-20,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Móstoles, Madrid, Spain",transit,NA,1530000000,45102,28092,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Parla, Madrid, Spain",transit,NA,1530000000,45102,28106,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28320 Pinto, Madrid, Spain",transit,NA,1530000000,45102,28113,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Pozuelo de Alarcón, Madrid, Spain",transit,NA,1530000000,45102,28115,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28693 Quijorna, Madrid, Spain",transit,NA,1530000000,45102,28119,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28330 San Martín de la Vega, Madrid, Spain",transit,NA,1530000000,45102,28132,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","San Sebastián de los Reyes, Madrid, Spain",transit,NA,1530000000,45102,28134,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","Serranillos del Valle, Madrid, Spain",transit,NA,1530000000,45102,28140,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28990 Torrejón de Velasco, Madrid, Spain",transit,NA,1530000000,45102,28150,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28250 Torrelodones, Madrid, Spain",transit,NA,1530000000,45102,28152,NA
ZERO_RESULTS,NA,NA,"45270 Mocejón, Toledo, Spain","28760 Tres Cantos, Madrid, Spain",transit,NA,1530000000,45102,28903,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28607 El Álamo, Madrid, Spain",transit,NA,1530000000,45119,28004,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Alcala de Henares, Madrid, Spain",transit,NA,1530000000,45119,28005,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Alcobendas, Madrid, Spain",transit,NA,1530000000,45119,28006,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Alcorcón, Madrid, Spain",transit,NA,1530000000,45119,28007,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28300 Aranjuez, Madrid, Spain",transit,NA,1530000000,45119,28013,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Arganda del Rey, 28500, Madrid, Spain",transit,NA,1530000000,45119,28014,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28939 Arroyomolinos, Madrid, Spain",transit,NA,1530000000,45119,28015,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Boadilla del Monte, Madrid, Spain",transit,NA,1530000000,45119,28022,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28737 Braojos, Madrid, Spain",transit,NA,1530000000,45119,28024,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28816 Camarma de Esteruelas, Madrid, Spain",transit,NA,1530000000,45119,28032,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Casarrubuelos, 28977, Madrid, Spain",transit,NA,1530000000,45119,28036,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Cercedilla, Madrid, Spain",transit,NA,1530000000,45119,28038,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28350 Ciempozuelos, Madrid, Spain",transit,NA,1530000000,45119,28040,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28863 Cobeña, Madrid, Spain",transit,NA,1530000000,45119,28041,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28380 Colmenar de Oreja, Madrid, Spain",transit,NA,1530000000,45119,28043,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Colmenarejo, Madrid, Spain",transit,NA,1530000000,45119,28044,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28770 Colmenar Viejo, Madrid, Spain",transit,NA,1530000000,45119,28045,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28400 Collado Villalba, Madrid, Spain",transit,NA,1530000000,45119,28047,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Coslada, Madrid, Spain",transit,NA,1530000000,45119,28049,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28978 Cubas de la Sagra, Madrid, Spain",transit,NA,1530000000,45119,28050,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Fuenlabrada, Madrid, Spain",transit,NA,1530000000,45119,28058,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Galapagar, Madrid, Spain",transit,NA,1530000000,45119,28061,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Getafe, Madrid, Spain",transit,NA,1530000000,45119,28065,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28971 Griñón, Madrid, Spain",transit,NA,1530000000,45119,28066,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Guadarrama, 28440, Madrid, Spain",transit,NA,1530000000,45119,28068,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Humanes de Madrid, Madrid, Spain",transit,NA,1530000000,45119,28073,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Leganés, Madrid, Spain",transit,NA,1530000000,45119,28074,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28890 Loeches, Madrid, Spain",transit,NA,1530000000,45119,28075,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Madrid, Spain",transit,NA,1530000000,45119,28079,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Centro, Madrid, Spain",transit,NA,1530000000,45119,28079-01,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Arganzuela, Madrid, Spain",transit,NA,1530000000,45119,28079-02,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Retiro, Madrid, Spain",transit,NA,1530000000,45119,28079-03,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Salamanca, Madrid, Spain",transit,NA,1530000000,45119,28079-04,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","05141 Chamartín, Ávila, Spain",transit,NA,1530000000,45119,28079-05,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Tetuán, Madrid, Spain",transit,NA,1530000000,45119,28079-06,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Chamberí, Madrid, Spain",transit,NA,1530000000,45119,28079-07,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",transit,NA,1530000000,45119,28079-08,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Moncloa - Aravaca, Madrid, Spain",transit,NA,1530000000,45119,28079-09,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Latina, Madrid, Spain",transit,NA,1530000000,45119,28079-10,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Carabanchel, Madrid, Spain",transit,NA,1530000000,45119,28079-11,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Usera, Madrid, Spain",transit,NA,1530000000,45119,28079-12,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Puente de Vallecas, Madrid, Spain",transit,NA,1530000000,45119,28079-13,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Moratalaz, 28030 Madrid, Spain",transit,NA,1530000000,45119,28079-14,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Ciudad Lineal, Madrid, Spain",transit,NA,1530000000,45119,28079-15,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Hortaleza, Madrid, Spain",transit,NA,1530000000,45119,28079-16,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Villaverde, Madrid, Spain",transit,NA,1530000000,45119,28079-17,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Villa de Vallecas, Madrid, Spain",transit,NA,1530000000,45119,28079-18,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Vicálvaro, Madrid, Spain",transit,NA,1530000000,45119,28079-19,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","San Blas, Madrid, Spain",transit,NA,1530000000,45119,28079-20,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Barajas, 28042 Madrid, Spain",transit,NA,1530000000,45119,28079-21,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Majadahonda, Madrid, Spain",transit,NA,1530000000,45119,28080,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Mejorada del Campo, Madrid, Spain",transit,NA,1530000000,45119,28084,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28950 Moraleja de Enmedio, Madrid, Spain",transit,NA,1530000000,45119,28089,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Móstoles, Madrid, Spain",transit,NA,1530000000,45119,28092,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Navalcarnero, 28600, Madrid, Spain",transit,NA,1530000000,45119,28096,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Paracuellos de Jarama, Madrid, Spain",transit,NA,1530000000,45119,28104,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","Parla, Madrid, Spain",transit,NA,1530000000,45119,28106,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28723 Pedrezuela, Madrid, Spain",transit,NA,1530000000,45119,28108,NA
ZERO_RESULTS,NA,NA,"45230 Numancia de la Sagra, Toledo, Spain","28320 Pinto, Madrid, Spain",transit,NA,1530000000,45119,28113,NA
