status,origin,origin_code,destination,destination_code,mode,traffic,distance,duration,duration_in_traffic,departure_time
OK,Cabanillas del Campo,19058,Camarma de Esteruelas,28032,bicycling,NA,20541,3915,3915,1530000000
OK,Cabanillas del Campo,19058,Campo Real,28033,bicycling,NA,45322,9694,9694,1530000000
OK,Cabanillas del Campo,19058,Cercedilla,28038,bicycling,NA,90854,20723,20723,1530000000
OK,Cabanillas del Campo,19058,Cobeña,28041,bicycling,NA,33786,7151,7151,1530000000
OK,Cabanillas del Campo,19058,Colmenar Viejo,28045,bicycling,NA,60753,13261,13261,1530000000
OK,Cabanillas del Campo,19058,Corpa,28048,bicycling,NA,32447,7360,7360,1530000000
OK,Cabanillas del Campo,19058,Coslada,28049,bicycling,NA,46808,8896,8896,1530000000
OK,Cabanillas del Campo,19058,Daganzo de Arriba,28053,bicycling,NA,29001,5992,5992,1530000000
OK,Cabanillas del Campo,19058,Fuenlabrada,28058,bicycling,NA,79176,15784,15784,1530000000
OK,Cabanillas del Campo,19058,Fuente el Saz de Jarama,28059,bicycling,NA,30438,6302,6302,1530000000
OK,Cabanillas del Campo,19058,Galapagar,28061,bicycling,NA,89232,19351,19351,1530000000
OK,Cabanillas del Campo,19058,Getafe,28065,bicycling,NA,71247,13481,13481,1530000000
OK,Cabanillas del Campo,19058,Griñón,28066,bicycling,NA,91147,17183,17183,1530000000
OK,Cabanillas del Campo,19058,Guadalix de la Sierra,28067,bicycling,NA,56149,11729,11729,1530000000
OK,Cabanillas del Campo,19058,Leganés,28074,bicycling,NA,74416,14907,14907,1530000000
OK,Cabanillas del Campo,19058,Madrid,28079,bicycling,NA,62085,12406,12406,1530000000
OK,Cabanillas del Campo,19058,Centro,28079-01,bicycling,NA,62577,12494,12494,1530000000
OK,Cabanillas del Campo,19058,Arganzuela,28079-02,bicycling,NA,67237,13091,13091,1530000000
OK,Cabanillas del Campo,19058,Retiro,28079-03,bicycling,NA,58896,11765,11765,1530000000
OK,Cabanillas del Campo,19058,Salamanca,28079-04,bicycling,NA,60308,11972,11972,1530000000
OK,Cabanillas del Campo,19058,Chamartín,28079-05,bicycling,NA,175576,39141,39141,1530000000
OK,Cabanillas del Campo,19058,Tetuán,28079-06,bicycling,NA,63159,12747,12747,1530000000
OK,Cabanillas del Campo,19058,Chamberí,28079-07,bicycling,NA,63283,12690,12690,1530000000
OK,Cabanillas del Campo,19058,Fuencarral-El Pardo,28079-08,bicycling,NA,62048,12884,12884,1530000000
OK,Cabanillas del Campo,19058,Moncloa-Aravaca,28079-09,bicycling,NA,74483,14559,14559,1530000000
OK,Cabanillas del Campo,19058,Latina,28079-10,bicycling,NA,71626,14205,14205,1530000000
OK,Cabanillas del Campo,19058,Carabanchel,28079-11,bicycling,NA,70632,14348,14348,1530000000
OK,Cabanillas del Campo,19058,Usera,28079-12,bicycling,NA,66523,13045,13045,1530000000
OK,Cabanillas del Campo,19058,Puente de Vallecas,28079-13,bicycling,NA,61126,11857,11857,1530000000
OK,Cabanillas del Campo,19058,Moratalaz,28079-14,bicycling,NA,57296,11285,11285,1530000000
OK,Cabanillas del Campo,19058,Ciudad Lineal,28079-15,bicycling,NA,57986,11581,11581,1530000000
OK,Cabanillas del Campo,19058,Hortaleza,28079-16,bicycling,NA,57250,11407,11407,1530000000
OK,Cabanillas del Campo,19058,Villaverde,28079-17,bicycling,NA,67996,13367,13367,1530000000
OK,Cabanillas del Campo,19058,Villa de Vallecas,28079-18,bicycling,NA,55574,10511,10511,1530000000
OK,Cabanillas del Campo,19058,Vicálvaro,28079-19,bicycling,NA,52514,10024,10024,1530000000
OK,Cabanillas del Campo,19058,San Blas - Canillejas,28079-20,bicycling,NA,52969,10383,10383,1530000000
OK,Cabanillas del Campo,19058,Barajas,28079-21,bicycling,NA,46423,9820,9820,1530000000
OK,Cabanillas del Campo,19058,Majadahonda,28080,bicycling,NA,86771,17422,17422,1530000000
OK,Cabanillas del Campo,19058,Meco,28083,bicycling,NA,15147,2892,2892,1530000000
OK,Cabanillas del Campo,19058,Mejorada del Campo,28084,bicycling,NA,43922,8096,8096,1530000000
OK,Cabanillas del Campo,19058,Móstoles,28092,bicycling,NA,88321,17605,17605,1530000000
OK,Cabanillas del Campo,19058,Nuevo Baztán,28100,bicycling,NA,39538,8696,8696,1530000000
OK,Cabanillas del Campo,19058,Paracuellos de Jarama,28104,bicycling,NA,37255,7965,7965,1530000000
OK,Cabanillas del Campo,19058,Pinto,28113,bicycling,NA,73129,13828,13828,1530000000
OK,Cabanillas del Campo,19058,Pozuelo de Alarcón,28115,bicycling,NA,80336,15911,15911,1530000000
OK,Cabanillas del Campo,19058,Rivas-Vaciamadrid,28123,bicycling,NA,54070,10359,10359,1530000000
OK,Cabanillas del Campo,19058,Las Rozas de Madrid,28127,bicycling,NA,75884,16048,16048,1530000000
OK,Cabanillas del Campo,19058,San Agustín del Guadalix,28129,bicycling,NA,47696,9847,9847,1530000000
OK,Cabanillas del Campo,19058,San Fernando de Henares,28130,bicycling,NA,41286,7974,7974,1530000000
OK,Cabanillas del Campo,19058,San Martín de la Vega,28132,bicycling,NA,65726,12620,12620,1530000000
OK,Cabanillas del Campo,19058,San Sebastián de los Reyes,28134,bicycling,NA,40288,8285,8285,1530000000
OK,Cabanillas del Campo,19058,Torrejón de Ardoz,28148,bicycling,NA,35750,6560,6560,1530000000
OK,Cabanillas del Campo,19058,Torres de la Alameda,28154,bicycling,NA,35569,7118,7118,1530000000
OK,Cabanillas del Campo,19058,Valdemoro,28161,bicycling,NA,79637,15111,15111,1530000000
OK,Cabanillas del Campo,19058,Venturada,28169,bicycling,NA,48996,10517,10517,1530000000
OK,Cabanillas del Campo,19058,Villanueva de la Cañada,28176,bicycling,NA,100858,20215,20215,1530000000
OK,Cabanillas del Campo,19058,Tres Cantos,28903,bicycling,NA,58040,12081,12081,1530000000
OK,El casar,19071,La Acebeda,28001,bicycling,NA,59870,14153,14153,1530000000
OK,El casar,19071,Ajalvir,28002,bicycling,NA,23131,4114,4114,1530000000
OK,El casar,19071,El Alamo,28004,bicycling,NA,88071,16866,16866,1530000000
OK,El casar,19071,Alcalá de Henares,28005,bicycling,NA,31715,5285,5285,1530000000
OK,El casar,19071,Alcobendas,28006,bicycling,NA,28331,5109,5109,1530000000
OK,El casar,19071,Alcorcón,28007,bicycling,NA,65831,13054,13054,1530000000
OK,El casar,19071,Algete,28009,bicycling,NA,14837,2547,2547,1530000000
OK,El casar,19071,Alpedrete,28010,bicycling,NA,69008,14408,14408,1530000000
OK,El casar,19071,Aranjuez,28013,bicycling,NA,93615,16703,16703,1530000000
OK,El casar,19071,Arganda del Rey,28014,bicycling,NA,55270,9666,9666,1530000000
OK,El casar,19071,El Berrueco,28021,bicycling,NA,29016,6474,6474,1530000000
OK,El casar,19071,Boadilla del Monte,28022,bicycling,NA,66183,13117,13117,1530000000
OK,El casar,19071,Braojos,28024,bicycling,NA,52483,12469,12469,1530000000
OK,El casar,19071,Buitrago del Lozoya,28027,bicycling,NA,45253,10133,10133,1530000000
OK,El casar,19071,Camarma de Esteruelas,28032,bicycling,NA,23289,3757,3757,1530000000
OK,El casar,19071,Casarrubuelos,28036,bicycling,NA,86632,15557,15557,1530000000
OK,El casar,19071,Cenicientos,28037,bicycling,NA,132905,26981,26981,1530000000
OK,El casar,19071,Ciempozuelos,28040,bicycling,NA,78512,14242,14242,1530000000
OK,El casar,19071,Cobeña,28041,bicycling,NA,18407,3432,3432,1530000000
OK,El casar,19071,Colmenar del Arroyo,28042,bicycling,NA,105065,21058,21058,1530000000
OK,El casar,19071,Colmenar Viejo,28045,bicycling,NA,41704,8592,8592,1530000000
OK,El casar,19071,Collado Mediano,28046,bicycling,NA,66942,14080,14080,1530000000
OK,El casar,19071,Collado Villalba,28047,bicycling,NA,68318,13987,13987,1530000000
OK,El casar,19071,Coslada,28049,bicycling,NA,41922,7240,7240,1530000000
OK,El casar,19071,Daganzo de Arriba,28053,bicycling,NA,19960,3362,3362,1530000000
