status,distance,duration,duration_in_traffic,origin,destination,mode,traffic,departure_time
OK,37348,1842,1747,"28939 Arroyomolinos, Madrid, Spain","Ciudad Lineal, Madrid, Spain",driving,optimistic,1530000000
OK,44339,2102,1900,"28939 Arroyomolinos, Madrid, Spain","Hortaleza, Madrid, Spain",driving,optimistic,1530000000
OK,27731,1639,1483,"28939 Arroyomolinos, Madrid, Spain","Villaverde, Madrid, Spain",driving,optimistic,1530000000
OK,35493,1492,1368,"28939 Arroyomolinos, Madrid, Spain","Villa de Vallecas, Madrid, Spain",driving,optimistic,1530000000
OK,40121,2119,1983,"28939 Arroyomolinos, Madrid, Spain","Vicálvaro, Madrid, Spain",driving,optimistic,1530000000
OK,40449,2124,1874,"28939 Arroyomolinos, Madrid, Spain","San Blas, Madrid, Spain",driving,optimistic,1530000000
OK,43699,2178,2008,"28939 Arroyomolinos, Madrid, Spain","Barajas, 28042 Madrid, Spain",driving,optimistic,1530000000
OK,26473,1557,1421,"28939 Arroyomolinos, Madrid, Spain","Majadahonda, Madrid, Spain",driving,optimistic,1530000000
OK,67441,3276,3052,"28939 Arroyomolinos, Madrid, Spain","28410 Manzanares el Real, Madrid, Spain",driving,optimistic,1530000000
OK,51965,2419,2259,"28939 Arroyomolinos, Madrid, Spain","Mejorada del Campo, Madrid, Spain",driving,optimistic,1530000000
OK,84558,3747,3546,"28939 Arroyomolinos, Madrid, Spain","28792 Miraflores de la Sierra, Madrid, Spain",driving,optimistic,1530000000
OK,7863,674,628,"28939 Arroyomolinos, Madrid, Spain","28950 Moraleja de Enmedio, Madrid, Spain",driving,optimistic,1530000000
OK,56211,2545,2361,"28939 Arroyomolinos, Madrid, Spain","Moralzarzal, Madrid, Spain",driving,optimistic,1530000000
OK,59426,2712,2549,"28939 Arroyomolinos, Madrid, Spain","28530 Morata de Tajuña, Madrid, Spain",driving,optimistic,1530000000
OK,7560,828,718,"28939 Arroyomolinos, Madrid, Spain","Móstoles, Madrid, Spain",driving,optimistic,1530000000
OK,40087,2199,2281,"28939 Arroyomolinos, Madrid, Spain","28212 Navalagamella, Madrid, Spain",driving,optimistic,1530000000
OK,11729,769,708,"28939 Arroyomolinos, Madrid, Spain","Navalcarnero, 28600, Madrid, Spain",driving,optimistic,1530000000
OK,50194,2441,2224,"28939 Arroyomolinos, Madrid, Spain","Paracuellos de Jarama, Madrid, Spain",driving,optimistic,1530000000
OK,19159,1329,1227,"28939 Arroyomolinos, Madrid, Spain","Parla, Madrid, Spain",driving,optimistic,1530000000
OK,29451,1517,1386,"28939 Arroyomolinos, Madrid, Spain","28320 Pinto, Madrid, Spain",driving,optimistic,1530000000
OK,31269,1508,1364,"28939 Arroyomolinos, Madrid, Spain","Pozuelo de Alarcón, Madrid, Spain",driving,optimistic,1530000000
OK,29654,1580,1456,"28939 Arroyomolinos, Madrid, Spain","28693 Quijorna, Madrid, Spain",driving,optimistic,1530000000
OK,88801,3565,3328,"28939 Arroyomolinos, Madrid, Spain","28721 Redueña, Madrid, Spain",driving,optimistic,1530000000
OK,74390,3620,3396,"28939 Arroyomolinos, Madrid, Spain","28815 Ribatejada, Madrid, Spain",driving,optimistic,1530000000
OK,46447,2159,1960,"28939 Arroyomolinos, Madrid, Spain","Rivas-Vaciamadrid, Madrid, Spain",driving,optimistic,1530000000
OK,59067,3002,2802,"28939 Arroyomolinos, Madrid, Spain","28294 Robledo de Chavela, Madrid, Spain",driving,optimistic,1530000000
OK,30295,1475,1367,"28939 Arroyomolinos, Madrid, Spain","Las Rozas, Madrid, Spain",driving,optimistic,1530000000
OK,61558,3647,3472,"28939 Arroyomolinos, Madrid, Spain","28649 Rozas de Puerto Real, Madrid, Spain",driving,optimistic,1530000000
OK,69535,2994,2788,"28939 Arroyomolinos, Madrid, Spain","28750 San Agustín del Guadalix, Madrid, Spain",driving,optimistic,1530000000
OK,48365,2065,1897,"28939 Arroyomolinos, Madrid, Spain","San Fernando de Henares, 28830, Madrid, Spain",driving,optimistic,1530000000
OK,41224,2125,1996,"28939 Arroyomolinos, Madrid, Spain","28330 San Martín de la Vega, Madrid, Spain",driving,optimistic,1530000000
OK,62816,3095,2906,"28939 Arroyomolinos, Madrid, Spain","28680 San Martín de Valdeiglesias, Madrid, Spain",driving,optimistic,1530000000
OK,56846,2649,2471,"28939 Arroyomolinos, Madrid, Spain","San Sebastián de los Reyes, Madrid, Spain",driving,optimistic,1530000000
OK,13817,917,860,"28939 Arroyomolinos, Madrid, Spain","Serranillos del Valle, Madrid, Spain",driving,optimistic,1530000000
OK,17353,1154,1071,"28939 Arroyomolinos, Madrid, Spain","28609 Sevilla la Nueva, Madrid, Spain",driving,optimistic,1530000000
OK,80303,3575,3341,"28939 Arroyomolinos, Madrid, Spain","28160 Talamanca de Jarama, Madrid, Spain",driving,optimistic,1530000000
OK,70980,3031,2814,"28939 Arroyomolinos, Madrid, Spain","28550 Tielmes, Madrid, Spain",driving,optimistic,1530000000
OK,53715,2429,2206,"28939 Arroyomolinos, Madrid, Spain","Torrejón de Ardoz, Madrid, Spain",driving,optimistic,1530000000
OK,17900,1080,1003,"28939 Arroyomolinos, Madrid, Spain","Torrejón de la Calzada, Madrid, Spain",driving,optimistic,1530000000
OK,21701,1407,1327,"28939 Arroyomolinos, Madrid, Spain","28990 Torrejón de Velasco, Madrid, Spain",driving,optimistic,1530000000
OK,93017,3803,3550,"28939 Arroyomolinos, Madrid, Spain","28180 Torrelaguna, Madrid, Spain",driving,optimistic,1530000000
OK,39073,1791,1664,"28939 Arroyomolinos, Madrid, Spain","28250 Torrelodones, Madrid, Spain",driving,optimistic,1530000000
OK,97340,4118,3851,"28939 Arroyomolinos, Madrid, Spain","28189 Torremocha de Jarama, Madrid, Spain",driving,optimistic,1530000000
OK,65381,3086,2880,"28939 Arroyomolinos, Madrid, Spain","28813 Torres de la Alameda, Madrid, Spain",driving,optimistic,1530000000
OK,35857,2175,1998,"28939 Arroyomolinos, Madrid, Spain","28210 Valdemorillo, Madrid, Spain",driving,optimistic,1530000000
OK,36493,1631,1484,"28939 Arroyomolinos, Madrid, Spain","Valdemoro, Madrid, Spain",driving,optimistic,1530000000
OK,49673,2166,2004,"28939 Arroyomolinos, Madrid, Spain","Velilla de San Antonio, Madrid, Spain",driving,optimistic,1530000000
OK,21853,1207,1136,"28939 Arroyomolinos, Madrid, Spain","28610 Villamanta, Madrid, Spain",driving,optimistic,1530000000
OK,28281,1702,1623,"28939 Arroyomolinos, Madrid, Spain","28609 Villamantilla, Madrid, Spain",driving,optimistic,1530000000
OK,26923,1661,1514,"28939 Arroyomolinos, Madrid, Spain","28691 Villanueva de la Cañada, Madrid, Spain",driving,optimistic,1530000000
OK,34534,1984,1866,"28939 Arroyomolinos, Madrid, Spain","Villanueva del Pardillo, 28229, Madrid, Spain",driving,optimistic,1530000000
OK,31350,1602,1492,"28939 Arroyomolinos, Madrid, Spain","Villanueva de Perales, 28609, Madrid, Spain",driving,optimistic,1530000000
OK,76025,3235,3007,"28939 Arroyomolinos, Madrid, Spain","28590 Villarejo de Salvanés, Madrid, Spain",driving,optimistic,1530000000
OK,12535,930,836,"28939 Arroyomolinos, Madrid, Spain","Villaviciosa de Odón, Madrid, Spain",driving,optimistic,1530000000
OK,50181,3094,2920,"28939 Arroyomolinos, Madrid, Spain","28293 Zarzalejo, Madrid, Spain",driving,optimistic,1530000000
OK,53515,2379,2206,"28939 Arroyomolinos, Madrid, Spain","28760 Tres Cantos, Madrid, Spain",driving,optimistic,1530000000
OK,78125,4769,4494,"28189 El Atazar, Madrid, Spain","Alcala de Henares, Madrid, Spain",driving,optimistic,1530000000
OK,104421,4858,4632,"28189 El Atazar, Madrid, Spain","Alcorcón, Madrid, Spain",driving,optimistic,1530000000
OK,0,0,0,"28189 El Atazar, Madrid, Spain","28189 El Atazar, Madrid, Spain",driving,optimistic,1530000000
OK,60958,3858,3717,"28189 El Atazar, Madrid, Spain","28770 Colmenar Viejo, Madrid, Spain",driving,optimistic,1530000000
OK,92341,4781,4498,"28189 El Atazar, Madrid, Spain","Madrid, Spain",driving,optimistic,1530000000
OK,85570,4323,4063,"28189 El Atazar, Madrid, Spain","Retiro, Madrid, Spain",driving,optimistic,1530000000
OK,84067,4424,4140,"28189 El Atazar, Madrid, Spain","Salamanca, Madrid, Spain",driving,optimistic,1530000000
OK,80249,4212,3924,"28189 El Atazar, Madrid, Spain","Tetuán, Madrid, Spain",driving,optimistic,1530000000
OK,89085,4328,4084,"28189 El Atazar, Madrid, Spain","Chamberí, Madrid, Spain",driving,optimistic,1530000000
OK,89036,4138,3946,"28189 El Atazar, Madrid, Spain","Moncloa - Aravaca, Madrid, Spain",driving,optimistic,1530000000
OK,78933,3851,3647,"28189 El Atazar, Madrid, Spain","Hortaleza, Madrid, Spain",driving,optimistic,1530000000
OK,83823,4279,3984,"28189 El Atazar, Madrid, Spain","San Blas, Madrid, Spain",driving,optimistic,1530000000
OK,10624,1989,1989,"28189 El Atazar, Madrid, Spain","28194 Robledillo de la Jara, Madrid, Spain",driving,optimistic,1530000000
OK,62606,3411,3305,"28189 El Atazar, Madrid, Spain","San Sebastián de los Reyes, Madrid, Spain",driving,optimistic,1530000000
OK,21211,1669,1652,"28189 El Atazar, Madrid, Spain","28189 Torremocha de Jarama, Madrid, Spain",driving,optimistic,1530000000
OK,7888,664,651,"28976 Batres, Madrid, Spain","28607 El Álamo, Madrid, Spain",driving,optimistic,1530000000
OK,69006,3231,3016,"28976 Batres, Madrid, Spain","Alcala de Henares, Madrid, Spain",driving,optimistic,1530000000
OK,55525,2372,2323,"28976 Batres, Madrid, Spain","Alcobendas, Madrid, Spain",driving,optimistic,1530000000
OK,28194,1425,1356,"28976 Batres, Madrid, Spain","Alcorcón, Madrid, Spain",driving,optimistic,1530000000
OK,46231,2630,2455,"28976 Batres, Madrid, Spain","28300 Aranjuez, Madrid, Spain",driving,optimistic,1530000000
OK,59189,2529,2378,"28976 Batres, Madrid, Spain","Arganda del Rey, 28500, Madrid, Spain",driving,optimistic,1530000000
OK,15657,1037,992,"28976 Batres, Madrid, Spain","28939 Arroyomolinos, Madrid, Spain",driving,optimistic,1530000000
OK,0,0,0,"28976 Batres, Madrid, Spain","28976 Batres, Madrid, Spain",driving,optimistic,1530000000
OK,32760,1317,1271,"28976 Batres, Madrid, Spain","Boadilla del Monte, Madrid, Spain",driving,optimistic,1530000000
OK,11744,926,885,"28976 Batres, Madrid, Spain","Casarrubuelos, 28977, Madrid, Spain",driving,optimistic,1530000000
OK,61256,3339,3210,"28976 Batres, Madrid, Spain","28380 Colmenar de Oreja, Madrid, Spain",driving,optimistic,1530000000
OK,48020,2144,2065,"28976 Batres, Madrid, Spain","Coslada, Madrid, Spain",driving,optimistic,1530000000
OK,9680,777,748,"28976 Batres, Madrid, Spain","28978 Cubas de la Sagra, Madrid, Spain",driving,optimistic,1530000000
OK,21073,1317,1197,"28976 Batres, Madrid, Spain","Fuenlabrada, Madrid, Spain",driving,optimistic,1530000000
OK,28496,1765,1634,"28976 Batres, Madrid, Spain","Getafe, Madrid, Spain",driving,optimistic,1530000000
OK,6675,528,501,"28976 Batres, Madrid, Spain","28971 Griñón, Madrid, Spain",driving,optimistic,1530000000
OK,14424,1036,951,"28976 Batres, Madrid, Spain","Humanes de Madrid, Madrid, Spain",driving,optimistic,1530000000
OK,25365,1586,1491,"28976 Batres, Madrid, Spain","Leganés, Madrid, Spain",driving,optimistic,1530000000
OK,38442,2200,2000,"28976 Batres, Madrid, Spain","Madrid, Spain",driving,optimistic,1530000000
OK,39525,2103,1983,"28976 Batres, Madrid, Spain","Centro, Madrid, Spain",driving,optimistic,1530000000
OK,36435,1685,1590,"28976 Batres, Madrid, Spain","Arganzuela, Madrid, Spain",driving,optimistic,1530000000
OK,41920,2029,1961,"28976 Batres, Madrid, Spain","Retiro, Madrid, Spain",driving,optimistic,1530000000
OK,39488,2352,2146,"28976 Batres, Madrid, Spain","Salamanca, Madrid, Spain",driving,optimistic,1530000000
OK,159382,5977,5742,"28976 Batres, Madrid, Spain","05141 Chamartín, Ávila, Spain",driving,optimistic,1530000000
OK,49399,2633,2425,"28976 Batres, Madrid, Spain","Tetuán, Madrid, Spain",driving,optimistic,1530000000
OK,42770,2328,2152,"28976 Batres, Madrid, Spain","Chamberí, Madrid, Spain",driving,optimistic,1530000000
OK,52845,2557,2455,"28976 Batres, Madrid, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",driving,optimistic,1530000000
OK,48980,2021,1947,"28976 Batres, Madrid, Spain","Moncloa - Aravaca, Madrid, Spain",driving,optimistic,1530000000
OK,37250,1877,1756,"28976 Batres, Madrid, Spain","Latina, Madrid, Spain",driving,optimistic,1530000000
OK,30031,1697,1529,"28976 Batres, Madrid, Spain","Carabanchel, Madrid, Spain",driving,optimistic,1530000000
OK,33331,1673,1539,"28976 Batres, Madrid, Spain","Usera, Madrid, Spain",driving,optimistic,1530000000
OK,38738,1809,1746,"28976 Batres, Madrid, Spain","Puente de Vallecas, Madrid, Spain",driving,optimistic,1530000000
OK,43149,1963,1843,"28976 Batres, Madrid, Spain","Moratalaz, 28030 Madrid, Spain",driving,optimistic,1530000000
OK,45015,1994,1968,"28976 Batres, Madrid, Spain","Ciudad Lineal, Madrid, Spain",driving,optimistic,1530000000
OK,52006,2254,2126,"28976 Batres, Madrid, Spain","Hortaleza, Madrid, Spain",driving,optimistic,1530000000
OK,35398,1791,1705,"28976 Batres, Madrid, Spain","Villaverde, Madrid, Spain",driving,optimistic,1530000000
OK,42768,1647,1596,"28976 Batres, Madrid, Spain","Villa de Vallecas, Madrid, Spain",driving,optimistic,1530000000
OK,47397,2274,2211,"28976 Batres, Madrid, Spain","Vicálvaro, Madrid, Spain",driving,optimistic,1530000000
OK,48116,2276,2099,"28976 Batres, Madrid, Spain","San Blas, Madrid, Spain",driving,optimistic,1530000000
OK,51365,2329,2234,"28976 Batres, Madrid, Spain","Barajas, 28042 Madrid, Spain",driving,optimistic,1530000000
OK,40995,1969,1865,"28976 Batres, Madrid, Spain","Majadahonda, Madrid, Spain",driving,optimistic,1530000000
OK,12113,725,714,"28976 Batres, Madrid, Spain","28950 Moraleja de Enmedio, Madrid, Spain",driving,optimistic,1530000000
OK,28089,1602,1464,"28976 Batres, Madrid, Spain","Móstoles, Madrid, Spain",driving,optimistic,1530000000
OK,13866,939,892,"28976 Batres, Madrid, Spain","Navalcarnero, 28600, Madrid, Spain",driving,optimistic,1530000000
OK,20243,1290,1208,"28976 Batres, Madrid, Spain","Parla, Madrid, Spain",driving,optimistic,1530000000
OK,28660,1634,1536,"28976 Batres, Madrid, Spain","28320 Pinto, Madrid, Spain",driving,optimistic,1530000000
OK,45518,1941,1844,"28976 Batres, Madrid, Spain","Pozuelo de Alarcón, Madrid, Spain",driving,optimistic,1530000000
OK,44817,1887,1816,"28976 Batres, Madrid, Spain","Las Rozas, Madrid, Spain",driving,optimistic,1530000000
OK,76919,3223,3076,"28976 Batres, Madrid, Spain","28750 San Agustín del Guadalix, Madrid, Spain",driving,optimistic,1530000000
OK,64230,2878,2757,"28976 Batres, Madrid, Spain","San Sebastián de los Reyes, Madrid, Spain",driving,optimistic,1530000000
OK,81387,3251,3111,"28976 Batres, Madrid, Spain","28817 Los Santos de la Humosa, Madrid, Spain",driving,optimistic,1530000000
OK,4979,424,410,"28976 Batres, Madrid, Spain","Serranillos del Valle, Madrid, Spain",driving,optimistic,1530000000
OK,24174,1445,1373,"28976 Batres, Madrid, Spain","28609 Sevilla la Nueva, Madrid, Spain",driving,optimistic,1530000000
OK,12479,867,824,"28976 Batres, Madrid, Spain","Torrejón de la Calzada, Madrid, Spain",driving,optimistic,1530000000
OK,53595,2203,2112,"28976 Batres, Madrid, Spain","28250 Torrelodones, Madrid, Spain",driving,optimistic,1530000000
OK,40104,1782,1669,"28976 Batres, Madrid, Spain","Valdemoro, Madrid, Spain",driving,optimistic,1530000000
OK,24199,1417,1356,"28976 Batres, Madrid, Spain","28610 Villamanta, Madrid, Spain",driving,optimistic,1530000000
OK,32441,1568,1493,"28976 Batres, Madrid, Spain","Villaviciosa de Odón, Madrid, Spain",driving,optimistic,1530000000
OK,67764,2811,2684,"28976 Batres, Madrid, Spain","28760 Tres Cantos, Madrid, Spain",driving,optimistic,1530000000
OK,77691,3776,3442,"Becerril de la Sierra, Madrid, Spain","Alcala de Henares, Madrid, Spain",driving,optimistic,1530000000
OK,48033,2220,2052,"Becerril de la Sierra, Madrid, Spain","Alcobendas, Madrid, Spain",driving,optimistic,1530000000
OK,52446,2430,2246,"Becerril de la Sierra, Madrid, Spain","Alcorcón, Madrid, Spain",driving,optimistic,1530000000
OK,63149,2923,2701,"Becerril de la Sierra, Madrid, Spain","28110 Algete, Madrid, Spain",driving,optimistic,1530000000
OK,10754,858,794,"Becerril de la Sierra, Madrid, Spain","Alpedrete, Madrid, Spain",driving,optimistic,1530000000
OK,82098,3583,3323,"Becerril de la Sierra, Madrid, Spain","Arganda del Rey, 28500, Madrid, Spain",driving,optimistic,1530000000
OK,61353,2666,2477,"Becerril de la Sierra, Madrid, Spain","28939 Arroyomolinos, Madrid, Spain",driving,optimistic,1530000000
OK,0,0,0,"Becerril de la Sierra, Madrid, Spain","Becerril de la Sierra, Madrid, Spain",driving,optimistic,1530000000
OK,55111,2317,2148,"Becerril de la Sierra, Madrid, Spain","Boadilla del Monte, Madrid, Spain",driving,optimistic,1530000000
OK,10034,759,728,"Becerril de la Sierra, Madrid, Spain","28413 El Boalo, Madrid, Spain",driving,optimistic,1530000000
OK,69427,3485,3286,"Becerril de la Sierra, Madrid, Spain","28737 Braojos, Madrid, Spain",driving,optimistic,1530000000
OK,51232,2569,2412,"Becerril de la Sierra, Madrid, Spain","28690 Brunete, Madrid, Spain",driving,optimistic,1530000000
OK,81156,3596,3346,"Becerril de la Sierra, Madrid, Spain","28816 Camarma de Esteruelas, Madrid, Spain",driving,optimistic,1530000000
OK,10449,843,786,"Becerril de la Sierra, Madrid, Spain","Cercedilla, Madrid, Spain",driving,optimistic,1530000000
OK,83333,3710,3440,"Becerril de la Sierra, Madrid, Spain","28350 Ciempozuelos, Madrid, Spain",driving,optimistic,1530000000
OK,22986,1657,1514,"Becerril de la Sierra, Madrid, Spain","Colmenarejo, Madrid, Spain",driving,optimistic,1530000000
OK,22671,1527,1459,"Becerril de la Sierra, Madrid, Spain","28770 Colmenar Viejo, Madrid, Spain",driving,optimistic,1530000000
OK,3727,347,317,"Becerril de la Sierra, Madrid, Spain","Collado Mediano, Madrid, Spain",driving,optimistic,1530000000
OK,10210,810,732,"Becerril de la Sierra, Madrid, Spain","28400 Collado Villalba, Madrid, Spain",driving,optimistic,1530000000
OK,59325,2760,2539,"Becerril de la Sierra, Madrid, Spain","Coslada, Madrid, Spain",driving,optimistic,1530000000
OK,21551,2157,2040,"Becerril de la Sierra, Madrid, Spain","El Escorial, Madrid, Spain",driving,optimistic,1530000000
OK,59110,2612,2366,"Becerril de la Sierra, Madrid, Spain","Fuenlabrada, Madrid, Spain",driving,optimistic,1530000000
OK,20784,1516,1409,"Becerril de la Sierra, Madrid, Spain","Galapagar, Madrid, Spain",driving,optimistic,1530000000
OK,60708,2819,2593,"Becerril de la Sierra, Madrid, Spain","Getafe, Madrid, Spain",driving,optimistic,1530000000
OK,9957,914,863,"Becerril de la Sierra, Madrid, Spain","Guadarrama, 28440, Madrid, Spain",driving,optimistic,1530000000
OK,22042,1565,1482,"Becerril de la Sierra, Madrid, Spain","28240 Hoyo de Manzanares, Madrid, Spain",driving,optimistic,1530000000
OK,54808,2611,2405,"Becerril de la Sierra, Madrid, Spain","Leganés, Madrid, Spain",driving,optimistic,1530000000
OK,47921,3557,3429,"Becerril de la Sierra, Madrid, Spain","28742 Lozoya, Madrid, Spain",driving,optimistic,1530000000
OK,48470,2681,2415,"Becerril de la Sierra, Madrid, Spain","Madrid, Spain",driving,optimistic,1530000000
OK,49556,2625,2383,"Becerril de la Sierra, Madrid, Spain","Centro, Madrid, Spain",driving,optimistic,1530000000
OK,51240,2435,2174,"Becerril de la Sierra, Madrid, Spain","Arganzuela, Madrid, Spain",driving,optimistic,1530000000
OK,57666,2886,2626,"Becerril de la Sierra, Madrid, Spain","Retiro, Madrid, Spain",driving,optimistic,1530000000
OK,53470,3048,2660,"Becerril de la Sierra, Madrid, Spain","Salamanca, Madrid, Spain",driving,optimistic,1530000000
OK,105305,4246,4026,"Becerril de la Sierra, Madrid, Spain","05141 Chamartín, Ávila, Spain",driving,optimistic,1530000000
OK,50581,2700,2402,"Becerril de la Sierra, Madrid, Spain","Tetuán, Madrid, Spain",driving,optimistic,1530000000
OK,46593,2244,2066,"Becerril de la Sierra, Madrid, Spain","Chamberí, Madrid, Spain",driving,optimistic,1530000000
OK,52821,2553,2403,"Becerril de la Sierra, Madrid, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",driving,optimistic,1530000000
OK,42528,1882,1738,"Becerril de la Sierra, Madrid, Spain","Moncloa - Aravaca, Madrid, Spain",driving,optimistic,1530000000
OK,51552,2628,2348,"Becerril de la Sierra, Madrid, Spain","Latina, Madrid, Spain",driving,optimistic,1530000000
OK,50970,2692,2357,"Becerril de la Sierra, Madrid, Spain","Carabanchel, Madrid, Spain",driving,optimistic,1530000000
OK,53131,2769,2476,"Becerril de la Sierra, Madrid, Spain","Usera, Madrid, Spain",driving,optimistic,1530000000
OK,55661,2760,2475,"Becerril de la Sierra, Madrid, Spain","Puente de Vallecas, Madrid, Spain",driving,optimistic,1530000000
OK,58048,2877,2590,"Becerril de la Sierra, Madrid, Spain","Moratalaz, 28030 Madrid, Spain",driving,optimistic,1530000000
OK,54963,2720,2501,"Becerril de la Sierra, Madrid, Spain","Ciudad Lineal, Madrid, Spain",driving,optimistic,1530000000
OK,51185,2386,2180,"Becerril de la Sierra, Madrid, Spain","Hortaleza, Madrid, Spain",driving,optimistic,1530000000
OK,61571,2916,2687,"Becerril de la Sierra, Madrid, Spain","Villaverde, Madrid, Spain",driving,optimistic,1530000000
OK,69332,2769,2572,"Becerril de la Sierra, Madrid, Spain","Villa de Vallecas, Madrid, Spain",driving,optimistic,1530000000
OK,67002,3305,3111,"Becerril de la Sierra, Madrid, Spain","Vicálvaro, Madrid, Spain",driving,optimistic,1530000000
OK,58515,2841,2557,"Becerril de la Sierra, Madrid, Spain","San Blas, Madrid, Spain",driving,optimistic,1530000000
OK,55162,2619,2435,"Becerril de la Sierra, Madrid, Spain","Barajas, 28042 Madrid, Spain",driving,optimistic,1530000000
OK,35600,1758,1605,"Becerril de la Sierra, Madrid, Spain","Majadahonda, Madrid, Spain",driving,optimistic,1530000000
OK,12721,871,817,"Becerril de la Sierra, Madrid, Spain","28410 Manzanares el Real, Madrid, Spain",driving,optimistic,1530000000
OK,29253,1985,1914,"Becerril de la Sierra, Madrid, Spain","28792 Miraflores de la Sierra, Madrid, Spain",driving,optimistic,1530000000
OK,9844,744,698,"Becerril de la Sierra, Madrid, Spain","Moralzarzal, Madrid, Spain",driving,optimistic,1530000000
OK,6364,481,445,"Becerril de la Sierra, Madrid, Spain","Puerto de Navacerrada, 111, 28491 Navacerrada, Madrid, Spain",driving,optimistic,1530000000
OK,65233,2934,2730,"Becerril de la Sierra, Madrid, Spain","Paracuellos de Jarama, Madrid, Spain",driving,optimistic,1530000000
OK,67217,2938,2710,"Becerril de la Sierra, Madrid, Spain","Parla, Madrid, Spain",driving,optimistic,1530000000
OK,89310,3803,3588,"Becerril de la Sierra, Madrid, Spain","Pelayos de la Presa, Madrid, Spain",driving,optimistic,1530000000
OK,68198,2925,2716,"Becerril de la Sierra, Madrid, Spain","28320 Pinto, Madrid, Spain",driving,optimistic,1530000000
OK,40354,1931,1761,"Becerril de la Sierra, Madrid, Spain","Pozuelo de Alarcón, Madrid, Spain",driving,optimistic,1530000000
OK,32820,2835,2683,"Becerril de la Sierra, Madrid, Spain","Rascafría, Madrid, Spain",driving,optimistic,1530000000
OK,74565,3371,3113,"Becerril de la Sierra, Madrid, Spain","Rivas-Vaciamadrid, Madrid, Spain",driving,optimistic,1530000000
OK,30686,1511,1394,"Becerril de la Sierra, Madrid, Spain","Las Rozas, Madrid, Spain",driving,optimistic,1530000000
OK,36891,2051,1933,"Becerril de la Sierra, Madrid, Spain","28750 San Agustín del Guadalix, Madrid, Spain",driving,optimistic,1530000000
OK,65508,2873,2662,"Becerril de la Sierra, Madrid, Spain","San Fernando de Henares, 28830, Madrid, Spain",driving,optimistic,1530000000
OK,20994,1778,1629,"Becerril de la Sierra, Madrid, Spain","San Lorenzo de El Escorial, Madrid, Spain",driving,optimistic,1530000000
OK,55088,2701,2524,"Becerril de la Sierra, Madrid, Spain","San Sebastián de los Reyes, Madrid, Spain",driving,optimistic,1530000000
OK,41490,3095,2899,"Becerril de la Sierra, Madrid, Spain","28296 Santa María de la Alameda, Madrid, Spain",driving,optimistic,1530000000
OK,21407,1376,1293,"Becerril de la Sierra, Madrid, Spain","28791 Soto del Real, Madrid, Spain",driving,optimistic,1530000000
OK,67067,3183,2912,"Becerril de la Sierra, Madrid, Spain","Torrejón de Ardoz, Madrid, Spain",driving,optimistic,1530000000
OK,46000,2675,2539,"Becerril de la Sierra, Madrid, Spain","28180 Torrelaguna, Madrid, Spain",driving,optimistic,1530000000
OK,20278,1177,1085,"Becerril de la Sierra, Madrid, Spain","28250 Torrelodones, Madrid, Spain",driving,optimistic,1530000000
OK,80812,3663,3428,"Becerril de la Sierra, Madrid, Spain","28813 Torres de la Alameda, Madrid, Spain",driving,optimistic,1530000000
OK,33845,2415,2225,"Becerril de la Sierra, Madrid, Spain","28210 Valdemorillo, Madrid, Spain",driving,optimistic,1530000000
OK,75240,3040,2814,"Becerril de la Sierra, Madrid, Spain","Valdemoro, Madrid, Spain",driving,optimistic,1530000000
OK,38438,2276,2149,"Becerril de la Sierra, Madrid, Spain","28729 Venturada, Madrid, Spain",driving,optimistic,1530000000
OK,46290,2379,2188,"Becerril de la Sierra, Madrid, Spain","28691 Villanueva de la Cañada, Madrid, Spain",driving,optimistic,1530000000
OK,40102,2239,2084,"Becerril de la Sierra, Madrid, Spain","Villanueva del Pardillo, 28229, Madrid, Spain",driving,optimistic,1530000000
OK,105516,4392,4124,"Becerril de la Sierra, Madrid, Spain","28590 Villarejo de Salvanés, Madrid, Spain",driving,optimistic,1530000000
OK,47440,2191,2031,"Becerril de la Sierra, Madrid, Spain","Villaviciosa de Odón, Madrid, Spain",driving,optimistic,1530000000
OK,32979,1746,1610,"Becerril de la Sierra, Madrid, Spain","28760 Tres Cantos, Madrid, Spain",driving,optimistic,1530000000
OK,59452,3181,2909,"28390 Belmonte de Tajo, Madrid, Spain","Alcala de Henares, Madrid, Spain",driving,optimistic,1530000000
OK,70251,2889,2699,"28390 Belmonte de Tajo, Madrid, Spain","Alcobendas, Madrid, Spain",driving,optimistic,1530000000
OK,70781,3120,2912,"28390 Belmonte de Tajo, Madrid, Spain","Alcorcón, Madrid, Spain",driving,optimistic,1530000000
OK,29468,2115,2052,"28390 Belmonte de Tajo, Madrid, Spain","28300 Aranjuez, Madrid, Spain",driving,optimistic,1530000000
OK,30782,1542,1461,"28390 Belmonte de Tajo, Madrid, Spain","Arganda del Rey, 28500, Madrid, Spain",driving,optimistic,1530000000
OK,0,0,0,"28390 Belmonte de Tajo, Madrid, Spain","28390 Belmonte de Tajo, Madrid, Spain",driving,optimistic,1530000000
OK,24797,1657,1648,"28390 Belmonte de Tajo, Madrid, Spain","28596 Brea de Tajo, Madrid, Spain",driving,optimistic,1530000000
OK,32026,1662,1614,"28390 Belmonte de Tajo, Madrid, Spain","28510 Campo Real, Madrid, Spain",driving,optimistic,1530000000
