status,distance.value,duration.value,duration_in_traffic.value,origin,origin_ine_code,dest_ine_code,destination
OK,32643,1573,1616,"28813 Torres de la Alameda, Madrid, Spain",28154,28009,"28110 Algete, Madrid, Spain"
OK,69906,3347,3397,"28813 Torres de la Alameda, Madrid, Spain",28154,28013,"28300 Aranjuez, Madrid, Spain"
OK,16065,1039,1065,"28813 Torres de la Alameda, Madrid, Spain",28154,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,79615,3689,3778,"28813 Torres de la Alameda, Madrid, Spain",28154,28018,"Becerril de la Sierra, Madrid, Spain"
OK,64629,2738,2769,"28813 Torres de la Alameda, Madrid, Spain",28154,28022,"Boadilla del Monte, Madrid, Spain"
OK,35466,2013,2066,"28813 Torres de la Alameda, Madrid, Spain",28154,28025,"28596 Brea de Tajo, Madrid, Spain"
OK,70369,3425,3443,"28813 Torres de la Alameda, Madrid, Spain",28154,28026,"28690 Brunete, Madrid, Spain"
OK,20605,1221,1249,"28813 Torres de la Alameda, Madrid, Spain",28154,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,10829,948,1044,"28813 Torres de la Alameda, Madrid, Spain",28154,28033,"28510 Campo Real, Madrid, Spain"
OK,56969,2953,3006,"28813 Torres de la Alameda, Madrid, Spain",28154,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,27873,1468,1501,"28813 Torres de la Alameda, Madrid, Spain",28154,28041,"28863 Cobeña, Madrid, Spain"
OK,60003,2981,3056,"28813 Torres de la Alameda, Madrid, Spain",28154,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,79160,3419,3468,"28813 Torres de la Alameda, Madrid, Spain",28154,28047,"28400 Collado Villalba, Madrid, Spain"
OK,10546,784,901,"28813 Torres de la Alameda, Madrid, Spain",28154,28048,"28811 Corpa, Madrid, Spain"
OK,24603,1659,1677,"28813 Torres de la Alameda, Madrid, Spain",28154,28049,"Coslada, Madrid, Spain"
OK,39746,2450,2604,"28813 Torres de la Alameda, Madrid, Spain",28154,28052,"28370 Chinchón, Madrid, Spain"
OK,22040,1256,1296,"28813 Torres de la Alameda, Madrid, Spain",28154,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,36886,2072,2125,"28813 Torres de la Alameda, Madrid, Spain",28154,28055,"28595 Estremera, Madrid, Spain"
OK,51517,2527,2532,"28813 Torres de la Alameda, Madrid, Spain",28154,28058,"Fuenlabrada, Madrid, Spain"
OK,42567,2487,2533,"28813 Torres de la Alameda, Madrid, Spain",28154,28065,"Getafe, Madrid, Spain"
OK,47982,2534,2580,"28813 Torres de la Alameda, Madrid, Spain",28154,28074,"Leganés, Madrid, Spain"
OK,7076,632,652,"28813 Torres de la Alameda, Madrid, Spain",28154,28075,"28890 Loeches, Madrid, Spain"
OK,38630,2585,2747,"28813 Torres de la Alameda, Madrid, Spain",28154,28079,"Madrid, Spain"
OK,38665,2600,2783,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-01,"Centro, Madrid, Spain"
OK,39568,2187,2218,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-02,"Arganzuela, Madrid, Spain"
OK,36560,2111,2146,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-03,"Retiro, Madrid, Spain"
OK,34013,2205,2415,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-04,"Salamanca, Madrid, Spain"
OK,174123,6826,6930,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-05,"05141 Chamartín, Ávila, Spain"
OK,38594,2460,2484,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-06,"Tetuán, Madrid, Spain"
OK,36994,2308,2546,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-07,"Chamberí, Madrid, Spain"
OK,51942,2725,2807,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,52789,2418,2448,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,42800,2665,2709,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-10,"Latina, Madrid, Spain"
OK,43275,2545,2542,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-11,"Carabanchel, Madrid, Spain"
OK,41185,2429,2434,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-12,"Usera, Madrid, Spain"
OK,35822,2162,2175,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,32975,1968,1979,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,31520,1704,1731,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,31445,1732,1764,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-16,"Hortaleza, Madrid, Spain"
OK,41927,2475,2502,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-17,"Villaverde, Madrid, Spain"
OK,28356,1536,1571,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,26417,1984,1990,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-19,"Vicálvaro, Madrid, Spain"
OK,30699,1797,1818,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-20,"San Blas, Madrid, Spain"
OK,29015,1671,1700,"28813 Torres de la Alameda, Madrid, Spain",28154,28079-21,"Barajas, 28042 Madrid, Spain"
OK,58824,2744,2783,"28813 Torres de la Alameda, Madrid, Spain",28154,28080,"Majadahonda, Madrid, Spain"
OK,23771,1350,1407,"28813 Torres de la Alameda, Madrid, Spain",28154,28083,"28880 Meco, Madrid, Spain"
OK,15453,1126,1147,"28813 Torres de la Alameda, Madrid, Spain",28154,28084,"Mejorada del Campo, Madrid, Spain"
OK,27837,1887,1943,"28813 Torres de la Alameda, Madrid, Spain",28154,28091,"28530 Morata de Tajuña, Madrid, Spain"
OK,62081,2995,3026,"28813 Torres de la Alameda, Madrid, Spain",28154,28092,"Móstoles, Madrid, Spain"
OK,12855,816,834,"28813 Torres de la Alameda, Madrid, Spain",28154,28100,"28514 Nuevo Baztán, Madrid, Spain"
OK,17492,1256,1272,"28813 Torres de la Alameda, Madrid, Spain",28154,28101,"28515 Olmeda de las Fuentes, Madrid, Spain"
OK,21698,1240,1264,"28813 Torres de la Alameda, Madrid, Spain",28154,28102,"28570 Orusco de Tajuña, Madrid, Spain"
OK,29528,1553,1569,"28813 Torres de la Alameda, Madrid, Spain",28154,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,50926,2529,2548,"28813 Torres de la Alameda, Madrid, Spain",28154,28106,"Parla, Madrid, Spain"
OK,68874,3431,3573,"28813 Torres de la Alameda, Madrid, Spain",28154,28107,"28189 Patones, Madrid, Spain"
OK,45754,2194,2204,"28813 Torres de la Alameda, Madrid, Spain",28154,28113,"28320 Pinto, Madrid, Spain"
OK,53438,2509,2538,"28813 Torres de la Alameda, Madrid, Spain",28154,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,66095,2879,2940,"28813 Torres de la Alameda, Madrid, Spain",28154,28121,"28721 Redueña, Madrid, Spain"
OK,25634,1651,1716,"28813 Torres de la Alameda, Madrid, Spain",28154,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,58146,2663,2695,"28813 Torres de la Alameda, Madrid, Spain",28154,28127,"Las Rozas, Madrid, Spain"
OK,46828,2303,2355,"28813 Torres de la Alameda, Madrid, Spain",28154,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,19578,1305,1325,"28813 Torres de la Alameda, Madrid, Spain",28154,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,34344,2147,2323,"28813 Torres de la Alameda, Madrid, Spain",28154,28132,"28330 San Martín de la Vega, Madrid, Spain"
OK,39985,1981,2040,"28813 Torres de la Alameda, Madrid, Spain",28154,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,68857,3114,3206,"28813 Torres de la Alameda, Madrid, Spain",28154,28144,"28791 Soto del Real, Madrid, Spain"
OK,20723,1332,1363,"28813 Torres de la Alameda, Madrid, Spain",28154,28146,"28550 Tielmes, Madrid, Spain"
OK,13580,1019,1034,"28813 Torres de la Alameda, Madrid, Spain",28154,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,0,0,0,"28813 Torres de la Alameda, Madrid, Spain",28154,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,36865,2366,2453,"28813 Torres de la Alameda, Madrid, Spain",28154,28156,"Valdeavero, Madrid, Spain"
OK,48876,2282,2299,"28813 Torres de la Alameda, Madrid, Spain",28154,28161,"Valdemoro, Madrid, Spain"
OK,39643,2107,2187,"28813 Torres de la Alameda, Madrid, Spain",28154,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,14621,987,1012,"28813 Torres de la Alameda, Madrid, Spain",28154,28165,"28511 Valdilecha, Madrid, Spain"
OK,6296,491,605,"28813 Torres de la Alameda, Madrid, Spain",28154,28166,"28812 Valverde de Alcalá, Madrid, Spain"
OK,14234,1084,1125,"28813 Torres de la Alameda, Madrid, Spain",28154,28167,"Velilla de San Antonio, Madrid, Spain"
OK,58537,2654,2704,"28813 Torres de la Alameda, Madrid, Spain",28154,28168,"28722 El Vellón, Madrid, Spain"
OK,10698,841,869,"28813 Torres de la Alameda, Madrid, Spain",28154,28172,"28810 Villalbilla, Madrid, Spain"
OK,76288,3454,3505,"28813 Torres de la Alameda, Madrid, Spain",28154,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,16432,976,992,"28813 Torres de la Alameda, Madrid, Spain",28154,28179,"28512 Villar del Olmo, Madrid, Spain"
OK,35021,2015,2112,"28813 Torres de la Alameda, Madrid, Spain",28154,28180,"28590 Villarejo de Salvanés, Madrid, Spain"
OK,48179,2328,2362,"28813 Torres de la Alameda, Madrid, Spain",28154,28903,"28760 Tres Cantos, Madrid, Spain"
OK,32372,1777,1822,"28594 Valdaracete, Madrid, Spain",28155,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,8711,615,613,"28594 Valdaracete, Madrid, Spain",28155,28025,"28596 Brea de Tajo, Madrid, Spain"
OK,7278,540,542,"28594 Valdaracete, Madrid, Spain",28155,28035,"28560 Carabaña, Madrid, Spain"
OK,45069,2922,3148,"28594 Valdaracete, Madrid, Spain",28155,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,22003,1528,1716,"28594 Valdaracete, Madrid, Spain",28155,28043,"28380 Colmenar de Oreja, Madrid, Spain"
OK,24919,1873,1944,"28594 Valdaracete, Madrid, Spain",28155,28052,"28370 Chinchón, Madrid, Spain"
OK,10132,677,676,"28594 Valdaracete, Madrid, Spain",28155,28055,"28595 Estremera, Madrid, Spain"
OK,72348,3217,3250,"28594 Valdaracete, Madrid, Spain",28155,28058,"Fuenlabrada, Madrid, Spain"
OK,63693,3173,3213,"28594 Valdaracete, Madrid, Spain",28155,28065,"Getafe, Madrid, Spain"
OK,69108,3220,3261,"28594 Valdaracete, Madrid, Spain",28155,28074,"Leganés, Madrid, Spain"
OK,59414,3254,3434,"28594 Valdaracete, Madrid, Spain",28155,28079-01,"Centro, Madrid, Spain"
OK,57309,2765,2822,"28594 Valdaracete, Madrid, Spain",28155,28079-03,"Retiro, Madrid, Spain"
OK,197406,7932,7965,"28594 Valdaracete, Madrid, Spain",28155,28079-05,"05141 Chamartín, Ávila, Spain"
OK,64747,3517,3717,"28594 Valdaracete, Madrid, Spain",28155,28079-07,"Chamberí, Madrid, Spain"
OK,77925,3787,3839,"28594 Valdaracete, Madrid, Spain",28155,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,70762,3299,3277,"28594 Valdaracete, Madrid, Spain",28155,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,64748,3395,3378,"28594 Valdaracete, Madrid, Spain",28155,28079-10,"Latina, Madrid, Spain"
OK,65516,3230,3253,"28594 Valdaracete, Madrid, Spain",28155,28079-11,"Carabanchel, Madrid, Spain"
OK,63426,3114,3147,"28594 Valdaracete, Madrid, Spain",28155,28079-12,"Usera, Madrid, Spain"
OK,58554,2894,2886,"28594 Valdaracete, Madrid, Spain",28155,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,64169,3160,3213,"28594 Valdaracete, Madrid, Spain",28155,28079-17,"Villaverde, Madrid, Spain"
OK,52235,2355,2390,"28594 Valdaracete, Madrid, Spain",28155,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,51309,2726,2758,"28594 Valdaracete, Madrid, Spain",28155,28079-19,"Vicálvaro, Madrid, Spain"
OK,60172,2949,2979,"28594 Valdaracete, Madrid, Spain",28155,28079-20,"San Blas, Madrid, Spain"
OK,63421,3002,3042,"28594 Valdaracete, Madrid, Spain",28155,28079-21,"Barajas, 28042 Madrid, Spain"
OK,43959,2281,2331,"28594 Valdaracete, Madrid, Spain",28155,28084,"Mejorada del Campo, Madrid, Spain"
OK,11570,840,858,"28594 Valdaracete, Madrid, Spain",28155,28102,"28570 Orusco de Tajuña, Madrid, Spain"
OK,66585,2884,2922,"28594 Valdaracete, Madrid, Spain",28155,28113,"28320 Pinto, Madrid, Spain"
OK,83180,3625,3657,"28594 Valdaracete, Madrid, Spain",28155,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,65790,3644,3729,"28594 Valdaracete, Madrid, Spain",28155,28122,"28815 Ribatejada, Madrid, Spain"
OK,43453,2156,2203,"28594 Valdaracete, Madrid, Spain",28155,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,50404,2480,2532,"28594 Valdaracete, Madrid, Spain",28155,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,76613,3373,3435,"28594 Valdaracete, Madrid, Spain",28155,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,13323,801,829,"28594 Valdaracete, Madrid, Spain",28155,28146,"28550 Tielmes, Madrid, Spain"
OK,0,0,0,"28594 Valdaracete, Madrid, Spain",28155,28155,"28594 Valdaracete, Madrid, Spain"
OK,10573,978,994,"28594 Valdaracete, Madrid, Spain",28155,28180,"28590 Villarejo de Salvanés, Madrid, Spain"
OK,30144,1775,1818,"Valdeavero, Madrid, Spain",28156,28002,"28864 Ajalvir, Madrid, Spain"
OK,20334,1719,1778,"Valdeavero, Madrid, Spain",28156,28005,"Alcala de Henares, Madrid, Spain"
OK,45569,2412,2501,"Valdeavero, Madrid, Spain",28156,28006,"Alcobendas, Madrid, Spain"
OK,64444,3124,3161,"Valdeavero, Madrid, Spain",28156,28007,"Alcorcón, Madrid, Spain"
OK,28112,1797,1843,"Valdeavero, Madrid, Spain",28156,28009,"28110 Algete, Madrid, Spain"
OK,43820,2403,2472,"Valdeavero, Madrid, Spain",28156,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,74140,3270,3291,"Valdeavero, Madrid, Spain",28156,28022,"Boadilla del Monte, Madrid, Spain"
OK,11917,797,809,"Valdeavero, Madrid, Spain",28156,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,43080,2533,2623,"Valdeavero, Madrid, Spain",28156,28033,"28510 Campo Real, Madrid, Spain"
OK,77394,3627,3692,"Valdeavero, Madrid, Spain",28156,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,71292,3510,3571,"Valdeavero, Madrid, Spain",28156,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,38654,2081,2095,"Valdeavero, Madrid, Spain",28156,28049,"Coslada, Madrid, Spain"
OK,27237,1749,1770,"Valdeavero, Madrid, Spain",28156,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,25480,1688,1760,"Valdeavero, Madrid, Spain",28156,28059,"28140 Fuente el Saz de Jarama, Madrid, Spain"
OK,61890,3059,3097,"Valdeavero, Madrid, Spain",28156,28065,"Getafe, Madrid, Spain"
OK,89948,4969,5080,"Valdeavero, Madrid, Spain",28156,28069,"28191 La Hiruela, Madrid, Spain"
OK,75070,3436,3497,"Valdeavero, Madrid, Spain",28156,28073,"Humanes de Madrid, Madrid, Spain"
OK,67305,3106,3145,"Valdeavero, Madrid, Spain",28156,28074,"Leganés, Madrid, Spain"
OK,51737,3062,3210,"Valdeavero, Madrid, Spain",28156,28079,"Madrid, Spain"
OK,56812,3111,3220,"Valdeavero, Madrid, Spain",28156,28079-01,"Centro, Madrid, Spain"
OK,53723,2691,2708,"Valdeavero, Madrid, Spain",28156,28079-02,"Arganzuela, Madrid, Spain"
OK,48764,2615,2637,"Valdeavero, Madrid, Spain",28156,28079-03,"Retiro, Madrid, Spain"
OK,46747,2692,2996,"Valdeavero, Madrid, Spain",28156,28079-04,"Salamanca, Madrid, Spain"
OK,185412,7355,7446,"Valdeavero, Madrid, Spain",28156,28079-05,"05141 Chamartín, Ávila, Spain"
OK,51982,2854,2881,"Valdeavero, Madrid, Spain",28156,28079-06,"Tetuán, Madrid, Spain"
OK,48283,2836,3091,"Valdeavero, Madrid, Spain",28156,28079-07,"Chamberí, Madrid, Spain"
OK,63232,3253,3339,"Valdeavero, Madrid, Spain",28156,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,64078,2946,2975,"Valdeavero, Madrid, Spain",28156,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,56955,3169,3191,"Valdeavero, Madrid, Spain",28156,28079-10,"Latina, Madrid, Spain"
OK,55500,2882,2907,"Valdeavero, Madrid, Spain",28156,28079-12,"Usera, Madrid, Spain"
OK,50749,2664,2686,"Valdeavero, Madrid, Spain",28156,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,42810,2232,2264,"Valdeavero, Madrid, Spain",28156,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,42734,2261,2294,"Valdeavero, Madrid, Spain",28156,28079-16,"Hortaleza, Madrid, Spain"
OK,56242,2928,2973,"Valdeavero, Madrid, Spain",28156,28079-17,"Villaverde, Madrid, Spain"
OK,47679,2109,2135,"Valdeavero, Madrid, Spain",28156,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,41989,2325,2353,"Valdeavero, Madrid, Spain",28156,28079-20,"San Blas, Madrid, Spain"
OK,40304,2199,2233,"Valdeavero, Madrid, Spain",28156,28079-21,"Barajas, 28042 Madrid, Spain"
OK,16383,1113,1125,"Valdeavero, Madrid, Spain",28156,28083,"28880 Meco, Madrid, Spain"
OK,83075,3683,3722,"Valdeavero, Madrid, Spain",28156,28096,"Navalcarnero, 28600, Madrid, Spain"
OK,40818,2082,2109,"Valdeavero, Madrid, Spain",28156,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,38902,2634,2794,"Valdeavero, Madrid, Spain",28156,28108,"28723 Pedrezuela, Madrid, Spain"
OK,66179,2869,2905,"Valdeavero, Madrid, Spain",28156,28113,"28320 Pinto, Madrid, Spain"
OK,64727,3037,3064,"Valdeavero, Madrid, Spain",28156,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,49939,2505,2535,"Valdeavero, Madrid, Spain",28156,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,69435,3191,3223,"Valdeavero, Madrid, Spain",28156,28127,"Las Rozas, Madrid, Spain"
OK,52521,2732,2793,"Valdeavero, Madrid, Spain",28156,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,36981,1868,1887,"Valdeavero, Madrid, Spain",28156,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,45678,2409,2481,"Valdeavero, Madrid, Spain",28156,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,27482,1832,1871,"Valdeavero, Madrid, Spain",28156,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,32824,1935,2072,"Valdeavero, Madrid, Spain",28156,28151,"28180 Torrelaguna, Madrid, Spain"
OK,79626,3580,3619,"Valdeavero, Madrid, Spain",28156,28152,"28250 Torrelodones, Madrid, Spain"
OK,31830,1853,1924,"Valdeavero, Madrid, Spain",28156,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,0,0,0,"Valdeavero, Madrid, Spain",28156,28156,"Valdeavero, Madrid, Spain"
OK,69302,2957,2997,"Valdeavero, Madrid, Spain",28156,28161,"Valdemoro, Madrid, Spain"
OK,21288,1288,1321,"Valdeavero, Madrid, Spain",28156,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,31314,1979,2032,"Valdeavero, Madrid, Spain",28156,28172,"28810 Villalbilla, Madrid, Spain"
OK,59469,2857,2892,"Valdeavero, Madrid, Spain",28156,28903,"28760 Tres Cantos, Madrid, Spain"
OK,52552,2883,2934,"28391 Valdelaguna, Madrid, Spain",28157,28005,"Alcala de Henares, Madrid, Spain"
OK,63351,2590,2586,"28391 Valdelaguna, Madrid, Spain",28157,28006,"Alcobendas, Madrid, Spain"
OK,63881,2819,2824,"28391 Valdelaguna, Madrid, Spain",28157,28007,"Alcorcón, Madrid, Spain"
OK,33509,2163,2212,"28391 Valdelaguna, Madrid, Spain",28157,28013,"28300 Aranjuez, Madrid, Spain"
OK,23882,1240,1237,"28391 Valdelaguna, Madrid, Spain",28157,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,80165,3289,3310,"28391 Valdelaguna, Madrid, Spain",28157,28015,"28939 Arroyomolinos, Madrid, Spain"
OK,5301,525,525,"28391 Valdelaguna, Madrid, Spain",28157,28019,"28390 Belmonte de Tajo, Madrid, Spain"
OK,76971,2891,2910,"28391 Valdelaguna, Madrid, Spain",28157,28022,"Boadilla del Monte, Madrid, Spain"
OK,25126,1364,1370,"28391 Valdelaguna, Madrid, Spain",28157,28033,"28510 Campo Real, Madrid, Spain"
OK,26284,1791,1829,"28391 Valdelaguna, Madrid, Spain",28157,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,6993,627,637,"28391 Valdelaguna, Madrid, Spain",28157,28043,"28380 Colmenar de Oreja, Madrid, Spain"
OK,47063,2280,2300,"28391 Valdelaguna, Madrid, Spain",28157,28049,"Coslada, Madrid, Spain"
OK,6134,741,735,"28391 Valdelaguna, Madrid, Spain",28157,28052,"28370 Chinchón, Madrid, Spain"
OK,55203,2636,2634,"28391 Valdelaguna, Madrid, Spain",28157,28065,"Getafe, Madrid, Spain"
OK,49530,3050,3143,"28391 Valdelaguna, Madrid, Spain",28157,28066,"28971 Griñón, Madrid, Spain"
OK,60618,2684,2681,"28391 Valdelaguna, Madrid, Spain",28157,28074,"Leganés, Madrid, Spain"
OK,50889,2702,2850,"28391 Valdelaguna, Madrid, Spain",28157,28079,"Madrid, Spain"
OK,50924,2717,2885,"28391 Valdelaguna, Madrid, Spain",28157,28079-01,"Centro, Madrid, Spain"
OK,48819,2228,2252,"28391 Valdelaguna, Madrid, Spain",28157,28079-03,"Retiro, Madrid, Spain"
OK,52283,2527,2692,"28391 Valdelaguna, Madrid, Spain",28157,28079-04,"Salamanca, Madrid, Spain"
OK,188916,7396,7392,"28391 Valdelaguna, Madrid, Spain",28157,28079-05,"05141 Chamartín, Ávila, Spain"
OK,56521,2870,2897,"28391 Valdelaguna, Madrid, Spain",28157,28079-06,"Tetuán, Madrid, Spain"
OK,56257,2981,3134,"28391 Valdelaguna, Madrid, Spain",28157,28079-07,"Chamberí, Madrid, Spain"
OK,69435,3250,3255,"28391 Valdelaguna, Madrid, Spain",28157,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,62272,2762,2700,"28391 Valdelaguna, Madrid, Spain",28157,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,56258,2858,2803,"28391 Valdelaguna, Madrid, Spain",28157,28079-10,"Latina, Madrid, Spain"
OK,57026,2694,2674,"28391 Valdelaguna, Madrid, Spain",28157,28079-11,"Carabanchel, Madrid, Spain"
OK,50064,2357,2308,"28391 Valdelaguna, Madrid, Spain",28157,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,46498,2091,2087,"28391 Valdelaguna, Madrid, Spain",28157,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,52140,2238,2238,"28391 Valdelaguna, Madrid, Spain",28157,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,55572,2392,2392,"28391 Valdelaguna, Madrid, Spain",28157,28079-16,"Hortaleza, Madrid, Spain"
OK,55679,2624,2633,"28391 Valdelaguna, Madrid, Spain",28157,28079-17,"Villaverde, Madrid, Spain"
OK,43745,1819,1812,"28391 Valdelaguna, Madrid, Spain",28157,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,42819,2189,2179,"28391 Valdelaguna, Madrid, Spain",28157,28079-19,"Vicálvaro, Madrid, Spain"
OK,51682,2413,2407,"28391 Valdelaguna, Madrid, Spain",28157,28079-20,"San Blas, Madrid, Spain"
OK,54931,2465,2463,"28391 Valdelaguna, Madrid, Spain",28157,28079-21,"Barajas, 28042 Madrid, Spain"
OK,18211,1211,1257,"28391 Valdelaguna, Madrid, Spain",28157,28091,"28530 Morata de Tajuña, Madrid, Spain"
OK,85958,3386,3414,"28391 Valdelaguna, Madrid, Spain",28157,28096,"Navalcarnero, 28600, Madrid, Spain"
OK,24300,1569,1677,"28391 Valdelaguna, Madrid, Spain",28157,28102,"28570 Orusco de Tajuña, Madrid, Spain"
OK,10383,669,679,"28391 Valdelaguna, Madrid, Spain",28157,28110,"28540 Perales de Tajuña, Madrid, Spain"
OK,74690,3088,3077,"28391 Valdelaguna, Madrid, Spain",28157,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,34963,1619,1624,"28391 Valdelaguna, Madrid, Spain",28157,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,41914,1944,1946,"28391 Valdelaguna, Madrid, Spain",28157,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,29289,1988,1981,"28391 Valdelaguna, Madrid, Spain",28157,28132,"28330 San Martín de la Vega, Madrid, Spain"
OK,20230,1285,1279,"28391 Valdelaguna, Madrid, Spain",28157,28147,"28359 Titulcia, Madrid, Spain"
OK,43344,2616,2691,"28391 Valdelaguna, Madrid, Spain",28157,28149,"Torrejón de la Calzada, Madrid, Spain"
OK,0,0,0,"28391 Valdelaguna, Madrid, Spain",28157,28157,"28391 Valdelaguna, Madrid, Spain"
OK,34080,2046,2081,"28391 Valdelaguna, Madrid, Spain",28157,28161,"Valdemoro, Madrid, Spain"
OK,35368,1594,1585,"28391 Valdelaguna, Madrid, Spain",28157,28167,"Velilla de San Antonio, Madrid, Spain"
OK,89598,3417,3440,"28391 Valdelaguna, Madrid, Spain",28157,28168,"28722 El Vellón, Madrid, Spain"
OK,13400,948,966,"28391 Valdelaguna, Madrid, Spain",28157,28170,"28360 Villaconejos, Madrid, Spain"
OK,20900,1349,1401,"28391 Valdelaguna, Madrid, Spain",28157,28173,"28598 Villamanrique de Tajo, Madrid, Spain"
OK,9580,923,981,"28391 Valdelaguna, Madrid, Spain",28157,28180,"28590 Villarejo de Salvanés, Madrid, Spain"
OK,56750,2409,2416,"28729 Valdemanco, Madrid, Spain",28158,28002,"28864 Ajalvir, Madrid, Spain"
OK,69496,3332,3413,"28729 Valdemanco, Madrid, Spain",28158,28005,"Alcala de Henares, Madrid, Spain"
OK,49954,2153,2143,"28729 Valdemanco, Madrid, Spain",28158,28006,"Alcobendas, Madrid, Spain"
OK,84579,3548,3551,"28729 Valdemanco, Madrid, Spain",28158,28007,"Alcorcón, Madrid, Spain"
OK,48183,2227,2239,"28729 Valdemanco, Madrid, Spain",28158,28009,"28110 Algete, Madrid, Spain"
OK,85022,3401,3438,"28729 Valdemanco, Madrid, Spain",28158,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,13878,1013,1012,"28729 Valdemanco, Madrid, Spain",28158,28021,"28192 El Berrueco, Madrid, Spain"
OK,9663,1381,1367,"28729 Valdemanco, Madrid, Spain",28158,28028,"Bustarviejo, 28720, Madrid, Spain"
